"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Average household size","HOUSEHOLDS BY TYPE!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Percent high school graduate or higher","EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Native","YEAR OF ENTRY!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Native!!Entered before 2010","YEAR OF ENTRY!!Foreign born","YEAR OF ENTRY!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total Households","COMPUTERS AND INTERNET USE!!Total Households!!With a computer","COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription"
"    Percent","","1,535,511","62.9%","26.0%","47.6%","17.5%","4.7%","2.4%","10.7%","6.1%","37.1%","28.1%","11.1%","29.0%","29.4%","(X)","(X)","","3,883,322","39.5%","18.8%","27.1%","6.0%","8.6%","3.2%","","1,601,320","34.2%","49.5%","1.5%","2.7%","12.0%","1,656,774","27.3%","47.6%","2.0%","8.3%","14.9%","","43,919","35.5%","(X)","(X)","(X)","(X)","(X)","","72,283","33.9%","","7.4%","7.9%","6.1%","12.5%","24,494","58.6%","68.5%","","956,494","5.4%","4.9%","40.2%","20.3%","29.1%","","2,746,957","4.2%","6.1%","24.3%","26.2%","8.4%","19.2%","11.6%","89.7%","30.8%","","3,108,465","9.5%","","3,931,306","15.2%","857,084","5.0%","2,449,627","12.9%","624,595","38.0%","","3,927,857","81.4%","18.0%","10.5%","7.5%","4.0%","3.5%","0.6%","","3,970,239","90.1%","88.9%","46.0%","43.0%","1.2%","9.9%","","393,652","40.6%","59.4%","","439,335","45,683","12.0%","88.0%","393,652","13.3%","86.7%","","393,652","14.6%","30.0%","4.1%","1.7%","45.7%","3.8%","","3,743,771","84.5%","15.5%","6.1%","9.3%","3.9%","2.5%","0.7%","3.1%","1.4%","0.7%","0.2%","","3,970,239","5.5%","0.3%","0.5%","1.1%","2.0%","11.4%","3.2%","0.6%","19.2%","0.4%","0.3%","11.6%","3.8%","0.2%","3.8%","1.8%","0.6%","1.3%","1.5%","3.1%","0.1%","0.6%","2.8%","0.7%","0.5%","1.0%","0.2%","","1,535,511","89.0%","78.9%"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,945,972","3,185,054","1,259,449","2,364,442","844,401","224,880","103,391","595,732","311,657","1,760,918","1,463,776","597,309","1,403,384","1,490,389","2.50","3.11","","12,356,373","4,945,972","2,362,984","3,621,810","739,784","685,823","305,956","","5,117,508","1,878,338","2,532,440","106,763","155,751","444,216","5,445,063","1,675,810","2,506,287","129,225","560,147","573,594","","147,759","55,457","33","50","16","92","21","","242,419","91,531","","17,645","20,354","13,832","39,700","91,531","57,950","62,084","","3,011,245","173,372","141,954","1,213,148","630,451","852,320","","8,858,865","308,874","626,094","3,220,327","1,434,926","700,919","1,554,120","1,013,605","(X)","(X)","","10,083,267","821,624","","12,582,815","1,733,512","2,693,074","144,527","7,833,859","876,854","2,055,882","712,131","","12,645,888","11,103,966","1,474,423","908,615","565,808","332,919","232,889","67,499","","12,787,209","11,965,509","11,752,663","9,389,642","2,363,021","212,846","821,700","","821,700","419,991","401,709","","1,034,546","212,846","30,170","182,676","821,700","144,065","677,635","","821,700","164,113","322,259","59,440","3,860","257,517","14,511","","12,075,749","10,773,444","1,302,305","501,366","572,325","233,003","422,786","129,136","238,864","117,138","68,330","22,089","","12,787,209","646,582","62,984","44,522","17,667","206,896","889,663","198,206","29,036","3,239,286","60,910","127,231","2,100,315","1,557,027","75,176","37,449","816,218","18,201","178,302","133,016","186,482","204,923","100,004","101,966","62,912","106,440","158,600","80,618","","4,945,972","4,101,364","3,655,932"
"    Percent","","4,945,972","64.4%","25.5%","47.8%","17.1%","4.5%","2.1%","12.0%","6.3%","35.6%","29.6%","12.1%","28.4%","30.1%","(X)","(X)","","12,356,373","40.0%","19.1%","29.3%","6.0%","5.6%","2.5%","","5,117,508","36.7%","49.5%","2.1%","3.0%","8.7%","5,445,063","30.8%","46.0%","2.4%","10.3%","10.5%","","147,759","37.5%","(X)","(X)","(X)","(X)","(X)","","242,419","37.8%","","7.3%","8.4%","5.7%","16.4%","91,531","63.3%","67.8%","","3,011,245","5.8%","4.7%","40.3%","20.9%","28.3%","","8,858,865","3.5%","7.1%","36.4%","16.2%","7.9%","17.5%","11.4%","89.4%","29.0%","","10,083,267","8.1%","","12,582,815","13.8%","2,693,074","5.4%","7,833,859","11.2%","2,055,882","34.6%","","12,645,888","87.8%","11.7%","7.2%","4.5%","2.6%","1.8%","0.5%","","12,787,209","93.6%","91.9%","73.4%","18.5%","1.7%","6.4%","","821,700","51.1%","48.9%","","1,034,546","212,846","14.2%","85.8%","821,700","17.5%","82.5%","","821,700","20.0%","39.2%","7.2%","0.5%","31.3%","1.8%","","12,075,749","89.2%","10.8%","4.2%","4.7%","1.9%","3.5%","1.1%","2.0%","1.0%","0.6%","0.2%","","12,787,209","5.1%","0.5%","0.3%","0.1%","1.6%","7.0%","1.6%","0.2%","25.3%","0.5%","1.0%","16.4%","12.2%","0.6%","0.3%","6.4%","0.1%","1.4%","1.0%","1.5%","1.6%","0.8%","0.8%","0.5%","0.8%","1.2%","0.6%","","4,945,972","82.9%","73.9%"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","409,654","257,165","108,679","179,215","66,355","20,253","9,441","57,697","32,883","152,489","121,626","48,183","118,662","118,491","2.47","3.10","","1,013,639","409,654","179,407","296,389","64,558","63,631","29,021","","422,664","165,692","198,846","5,573","11,993","40,560","459,408","152,890","192,473","10,063","44,171","59,811","","10,238","4,808","30","40","15","64","25","","20,302","5,987","","1,206","1,639","852","2,290","5,987","3,836","3,454","","267,358","15,356","10,942","93,613","53,465","93,982","","725,871","41,609","61,636","208,366","133,665","59,701","131,408","89,486","(X)","(X)","","839,652","63,726","","1,039,789","145,887","212,271","9,369","667,555","78,439","159,963","58,079","","1,045,791","906,936","131,490","83,593","47,897","15,276","32,621","7,365","","1,055,173","913,940","891,364","614,666","276,698","22,576","141,233","","141,233","72,884","68,349","","163,809","22,576","2,864","19,712","141,233","19,934","121,299","","141,233","30,976","28,868","16,590","208","62,838","1,753","","1,000,317","790,485","209,832","84,184","112,517","48,446","66,185","21,387","24,017","11,266","7,113","3,085","","1,055,173","41,200","8,793","1,643","1,733","6,651","103,234","103,610","53,122","54,858","6,685","2,882","189,587","194,168","4,116","4,876","42,737","93,973","11,405","5,133","18,309","815","34,319","17,152","1,733","2,687","3,528","6,854","","409,654","343,940","313,557"
"    Percent","","409,654","62.8%","26.5%","43.7%","16.2%","4.9%","2.3%","14.1%","8.0%","37.2%","29.7%","11.8%","29.0%","28.9%","(X)","(X)","","1,013,639","40.4%","17.7%","29.2%","6.4%","6.3%","2.9%","","422,664","39.2%","47.0%","1.3%","2.8%","9.6%","459,408","33.3%","41.9%","2.2%","9.6%","13.0%","","10,238","47.0%","(X)","(X)","(X)","(X)","(X)","","20,302","29.5%","","5.9%","8.1%","4.2%","11.3%","5,987","64.1%","57.7%","","267,358","5.7%","4.1%","35.0%","20.0%","35.2%","","725,871","5.7%","8.5%","28.7%","18.4%","8.2%","18.1%","12.3%","85.8%","30.4%","","839,652","7.6%","","1,039,789","14.0%","212,271","4.4%","667,555","11.8%","159,963","36.3%","","1,045,791","86.7%","12.6%","8.0%","4.6%","1.5%","3.1%","0.7%","","1,055,173","86.6%","84.5%","58.3%","26.2%","2.1%","13.4%","","141,233","51.6%","48.4%","","163,809","22,576","12.7%","87.3%","141,233","14.1%","85.9%","","141,233","21.9%","20.4%","11.7%","0.1%","44.5%","1.2%","","1,000,317","79.0%","21.0%","8.4%","11.2%","4.8%","6.6%","2.1%","2.4%","1.1%","0.7%","0.3%","","1,055,173","3.9%","0.8%","0.2%","0.2%","0.6%","9.8%","9.8%","5.0%","5.2%","0.6%","0.3%","18.0%","18.4%","0.4%","0.5%","4.1%","8.9%","1.1%","0.5%","1.7%","0.1%","3.3%","1.6%","0.2%","0.3%","0.3%","0.6%","","409,654","84.0%","76.5%"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,826,914","1,201,616","464,469","847,329","285,227","83,380","36,684","270,907","142,558","625,298","526,516","193,272","539,418","530,799","2.57","3.17","","4,695,737","1,826,914","847,850","1,392,050","372,613","256,310","93,344","","1,889,452","667,180","925,700","51,614","55,620","189,338","2,039,683","605,264","904,483","73,731","207,713","248,492","","56,055","25,490","38","49","17","89","21","","116,121","55,708","","11,169","9,927","7,736","26,876","55,708","36,372","38,032","","1,207,095","65,456","75,211","487,650","250,415","328,363","","3,260,929","148,284","303,682","989,223","674,243","288,524","543,917","313,056","(X)","(X)","","3,719,245","368,017","","4,733,742","701,093","1,080,779","48,248","2,908,636","375,543","744,327","277,302","","4,780,659","4,046,123","714,899","391,714","323,185","151,216","171,969","19,637","","4,832,482","4,603,929","4,549,317","2,788,524","1,760,793","54,612","228,553","","228,553","86,647","141,906","","283,165","54,612","5,286","49,326","228,553","37,728","190,825","","228,553","36,975","53,699","11,582","2,372","117,381","6,544","","4,545,554","4,234,925","310,629","131,382","198,746","94,919","58,984","15,473","38,772","17,213","14,127","3,777","","4,832,482","548,709","12,772","7,564","7,370","45,133","473,860","91,851","15,222","487,169","16,588","14,647","463,727","141,735","5,522","18,417","69,016","6,614","16,273","117,031","110,374","4,633","36,535","23,156","7,506","11,455","23,179","14,883","","1,826,914","1,483,992","1,244,784"
"    Percent","","1,826,914","65.8%","25.4%","46.4%","15.6%","4.6%","2.0%","14.8%","7.8%","34.2%","28.8%","10.6%","29.5%","29.1%","(X)","(X)","","4,695,737","38.9%","18.1%","29.6%","7.9%","5.5%","2.0%","","1,889,452","35.3%","49.0%","2.7%","2.9%","10.0%","2,039,683","29.7%","44.3%","3.6%","10.2%","12.2%","","56,055","45.5%","(X)","(X)","(X)","(X)","(X)","","116,121","48.0%","","9.6%","8.5%","6.7%","23.1%","55,708","65.3%","68.3%","","1,207,095","5.4%","6.2%","40.4%","20.7%","27.2%","","3,260,929","4.5%","9.3%","30.3%","20.7%","8.8%","16.7%","9.6%","86.1%","26.3%","","3,719,245","9.9%","","4,733,742","14.8%","1,080,779","4.5%","2,908,636","12.9%","744,327","37.3%","","4,780,659","84.6%","15.0%","8.2%","6.8%","3.2%","3.6%","0.4%","","4,832,482","95.3%","94.1%","57.7%","36.4%","1.1%","4.7%","","228,553","37.9%","62.1%","","283,165","54,612","9.7%","90.3%","228,553","16.5%","83.5%","","228,553","16.2%","23.5%","5.1%","1.0%","51.4%","2.9%","","4,545,554","93.2%","6.8%","2.9%","4.4%","2.1%","1.3%","0.3%","0.9%","0.4%","0.3%","0.1%","","4,832,482","11.4%","0.3%","0.2%","0.2%","0.9%","9.8%","1.9%","0.3%","10.1%","0.3%","0.3%","9.6%","2.9%","0.1%","0.4%","1.4%","0.1%","0.3%","2.4%","2.3%","0.1%","0.8%","0.5%","0.2%","0.2%","0.5%","0.3%","","1,826,914","81.2%","68.1%"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","334,475","211,235","88,396","165,729","59,765","14,250","7,646","31,256","20,985","123,240","102,607","39,065","96,766","90,382","2.45","3.09","","819,194","334,475","165,835","238,780","36,772","43,332","19,609","","337,200","115,307","175,145","3,886","9,249","33,613","338,564","91,746","172,249","3,626","34,433","36,510","","10,739","3,358","34","57","11","101","25","","13,307","7,925","","1,387","2,164","960","3,414","7,925","5,228","5,222","","223,281","16,662","10,788","92,134","46,133","57,564","","555,488","18,921","27,453","170,122","121,974","62,802","111,108","43,108","(X)","(X)","","639,250","62,645","","835,403","101,215","209,586","6,910","503,162","52,007","122,655","42,298","","842,076","701,352","137,694","72,363","65,331","37,133","28,198","3,030","","853,175","828,548","823,209","555,366","267,843","5,339","24,627","","24,627","11,301","13,326","","29,966","5,339","463","4,876","24,627","5,904","18,723","","24,627","3,162","9,271","5,738","107","5,095","1,254","","792,820","747,469","45,351","13,154","13,676","4,013","11,705","3,241","6,614","4,116","13,356","1,784","","853,175","32,557","1,695","15,694","14,346","39,650","48,748","22,018","3,566","335,497","1,172","672","90,530","11,686","221","120,308","12,764","599","10,465","3,960","10,429","306","6,378","29,690","3,229","1,614","3,067","479","","334,475","276,531","239,599"
"    Percent","","334,475","63.2%","26.4%","49.5%","17.9%","4.3%","2.3%","9.3%","6.3%","36.8%","30.7%","11.7%","28.9%","27.0%","(X)","(X)","","819,194","40.8%","20.2%","29.1%","4.5%","5.3%","2.4%","","337,200","34.2%","51.9%","1.2%","2.7%","10.0%","338,564","27.1%","50.9%","1.1%","10.2%","10.8%","","10,739","31.3%","(X)","(X)","(X)","(X)","(X)","","13,307","59.6%","","10.4%","16.3%","7.2%","25.7%","7,925","66.0%","65.9%","","223,281","7.5%","4.8%","41.3%","20.7%","25.8%","","555,488","3.4%","4.9%","30.6%","22.0%","11.3%","20.0%","7.8%","91.7%","27.8%","","639,250","9.8%","","835,403","12.1%","209,586","3.3%","503,162","10.3%","122,655","34.5%","","842,076","83.3%","16.4%","8.6%","7.8%","4.4%","3.3%","0.4%","","853,175","97.1%","96.5%","65.1%","31.4%","0.6%","2.9%","","24,627","45.9%","54.1%","","29,966","5,339","8.7%","91.3%","24,627","24.0%","76.0%","","24,627","12.8%","37.6%","23.3%","0.4%","20.7%","5.1%","","792,820","94.3%","5.7%","1.7%","1.7%","0.5%","1.5%","0.4%","0.8%","0.5%","1.7%","0.2%","","853,175","3.8%","0.2%","1.8%","1.7%","4.6%","5.7%","2.6%","0.4%","39.3%","0.1%","0.1%","10.6%","1.4%","0.0%","14.1%","1.5%","0.1%","1.2%","0.5%","1.2%","0.0%","0.7%","3.5%","0.4%","0.2%","0.4%","0.1%","","334,475","82.7%","71.6%"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,509,665","1,660,344","684,986","1,203,038","448,091","114,935","52,251","342,371","184,644","849,321","709,149","258,347","787,394","693,778","2.55","3.13","","6,394,755","2,509,665","1,202,009","1,873,766","462,132","347,183","129,793","","2,556,919","832,587","1,304,589","53,450","76,028","290,265","2,752,415","751,194","1,283,531","75,211","264,375","378,104","","80,857","32,342","38","52","25","99","14","","165,382","77,017","","14,886","17,200","11,438","33,493","77,017","47,836","55,556","","1,589,191","86,684","79,853","670,634","341,554","410,466","","4,425,073","239,689","389,302","1,473,547","908,129","296,099","717,801","400,506","(X)","(X)","","5,040,995","450,313","","6,448,737","1,012,498","1,489,620","71,446","4,001,037","563,863","958,080","377,189","","6,471,445","5,465,071","978,707","585,723","392,984","210,854","182,130","27,667","","6,549,352","6,228,094","6,174,809","3,987,744","2,187,065","53,285","321,258","","321,258","115,725","205,533","","374,543","53,285","4,028","49,257","321,258","52,883","268,375","","321,258","33,850","96,817","31,370","1,755","149,477","7,989","","6,150,997","5,720,789","430,208","177,373","244,547","110,003","79,744","21,822","65,929","29,571","39,988","15,977","","6,549,352","1,082,731","35,553","8,637","8,381","74,221","589,823","108,467","18,885","636,742","10,292","11,618","678,182","147,032","6,036","29,362","64,821","5,458","17,511","135,220","140,754","3,216","78,748","31,722","9,526","7,150","31,415","11,968","","2,509,665","2,028,461","1,712,799"
