"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US54033","Harrison County, West Virginia","10480","null","1767","null","25593","2249","null","null","41826","3143","null","null","66617","null","4565","null","148409","16208","null","null","246121","null","40511","null",
"0500000US54039","Kanawha County, West Virginia","10940","null","1196","null","27373","1835","null","null","44155","2377","null","null","67243","null","2964","null","153601","14444","null","null","274487","null","49398","null",
"0500000US54061","Monongalia County, West Virginia","6152","null","1663","null","23721","2423","null","null","42833","3739","null","null","72121","null","5126","null","171125","18660","null","null","299452","null","54312","null",
"0500000US54081","Raleigh County, West Virginia","11480","null","1806","null","25022","2442","null","null","41086","4317","null","null","63094","null","5356","null","148917","25991","null","null","289890","null","88796","null",
"0500000US54107","Wood County, West Virginia","11797","null","1155","null","25784","1900","null","null","41868","2694","null","null","64442","null","4099","null","131014","12926","null","null","218272","null","39275","null",
"0500000US55009","Brown County, Wisconsin","14403","null","1227","null","34135","1871","null","null","54207","2288","null","null","81559","null","3135","null","148997","7828","null","null","231659","null","20167","null",
"0500000US55025","Dane County, Wisconsin","14085","null","965","null","37217","1394","null","null","61865","1958","null","null","94840","null","2083","null","199623","8148","null","null","352243","null","26044","null",
"0500000US55027","Dodge County, Wisconsin","15107","null","1687","null","34907","2273","null","null","53834","3585","null","null","77865","null","3768","null","139430","10954","null","null","220755","null","33340","null",
"0500000US55035","Eau Claire County, Wisconsin","12557","null","1427","null","28393","2315","null","null","46590","2922","null","null","75105","null","4871","null","158142","21081","null","null","279786","null","76221","null",
"0500000US55039","Fond du Lac County, Wisconsin","14431","null","1892","null","34567","2205","null","null","52190","2382","null","null","76665","null","3427","null","150804","16903","null","null","251636","null","60211","null",
"0500000US55055","Jefferson County, Wisconsin","15854","null","2521","null","37766","2442","null","null","56541","3143","null","null","79467","null","3833","null","139953","9580","null","null","206167","null","22390","null",
"0500000US55059","Kenosha County, Wisconsin","12676","null","1504","null","31432","2654","null","null","54102","3681","null","null","85285","null","4265","null","156143","9811","null","null","232581","null","21954","null",
"0500000US55063","La Crosse County, Wisconsin","14834","null","1462","null","32030","1943","null","null","49207","2893","null","null","78973","null","4151","null","155595","11731","null","null","264979","null","40403","null",
"0500000US55071","Manitowoc County, Wisconsin","13430","null","1926","null","30044","1932","null","null","45857","2862","null","null","71234","null","4325","null","138287","20698","null","null","224694","null","80109","null",
"0500000US55073","Marathon County, Wisconsin","14424","null","1298","null","33603","2158","null","null","54214","2881","null","null","82516","null","3245","null","152768","8343","null","null","249495","null","22880","null",
"0500000US55079","Milwaukee County, Wisconsin","9222","null","533","null","24653","775","null","null","43064","1043","null","null","69320","null","1467","null","152044","5618","null","null","264856","null","18073","null",
"0500000US55087","Outagamie County, Wisconsin","15878","null","1760","null","37612","1885","null","null","58561","2878","null","null","85530","null","2836","null","162148","11697","null","null","267327","null","40908","null",
"0500000US55089","Ozaukee County, Wisconsin","19845","null","2314","null","44784","3638","null","null","72425","5196","null","null","113904","null","7806","null","266907","25248","null","null","479824","null","69751","null",
"0500000US55097","Portage County, Wisconsin","13325","null","1939","null","32557","2839","null","null","52065","3209","null","null","75704","null","4127","null","147043","18008","null","null","249759","null","57856","null",
"0500000US55101","Racine County, Wisconsin","13794","null","1338","null","33721","2310","null","null","54758","2368","null","null","80774","null","3131","null","158725","8599","null","null","248610","null","21386","null",
"0500000US55105","Rock County, Wisconsin","14340","null","1389","null","33334","1784","null","null","51031","2769","null","null","76932","null","3866","null","151306","21324","null","null","255986","null","77775","null",
"0500000US55109","St. Croix County, Wisconsin","25022","null","2752","null","53192","3212","null","null","75721","3610","null","null","104366","null","5330","null","191590","16245","null","null","306423","null","41427","null",
"0500000US55117","Sheboygan County, Wisconsin","15277","null","1372","null","34430","2750","null","null","54128","3035","null","null","77858","null","3646","null","151111","14678","null","null","249525","null","51862","null",
"0500000US55127","Walworth County, Wisconsin","11917","null","1693","null","33375","2183","null","null","52611","2392","null","null","77473","null","4465","null","165856","15221","null","null","296963","null","53402","null",
"0500000US55131","Washington County, Wisconsin","20318","null","2186","null","44593","2546","null","null","68671","3733","null","null","96695","null","4025","null","190822","20803","null","null","329290","null","67437","null",
"0500000US55133","Waukesha County, Wisconsin","20416","null","1192","null","47414","1769","null","null","75800","2392","null","null","113199","null","2816","null","236833","12824","null","null","432367","null","41632","null",
"0500000US55139","Winnebago County, Wisconsin","13991","null","1221","null","32446","2101","null","null","52237","2324","null","null","77472","null","2771","null","157942","19408","null","null","281228","null","66982","null",
"0500000US55141","Wood County, Wisconsin","14719","null","1520","null","32442","2361","null","null","51007","2913","null","null","75930","null","3871","null","137539","10031","null","null","210066","null","26561","null",
"0500000US56021","Laramie County, Wyoming","14886","null","1894","null","34487","4501","null","null","58740","4670","null","null","89709","null","5176","null","155263","13315","null","null","235466","null","39365","null",
"0500000US56025","Natrona County, Wyoming","17201","null","1899","null","34926","2889","null","null","56344","4797","null","null","84609","null","5913","null","174513","29693","null","null","298996","null","103225","null",
"0500000US72013","Arecibo Municipio, Puerto Rico","986","null","584","null","7917","1229","null","null","16104","1472","null","null","26816","null","2772","null","63685","10146","null","null","103786","null","24204","null",
"0500000US72021","Bayamón Municipio, Puerto Rico","4045","null","785","null","13184","1027","null","null","25539","1740","null","null","42131","null","2140","null","90100","5770","null","null","147255","null","15090","null",
"0500000US72025","Caguas Municipio, Puerto Rico","3735","null","941","null","13624","1359","null","null","24254","1984","null","null","40180","null","2962","null","88359","8198","null","null","144625","null","17961","null",
"0500000US72031","Carolina Municipio, Puerto Rico","5442","null","755","null","17243","1379","null","null","28937","1691","null","null","45465","null","2751","null","97740","7992","null","null","166448","null","24038","null",
"0500000US72061","Guaynabo Municipio, Puerto Rico","5004","null","860","null","15817","2099","null","null","32769","4060","null","null","65262","null","7965","null","159734","16930","null","null","263615","null","38145","null",
"0500000US72097","Mayagüez Municipio, Puerto Rico","601","null","437","null","7081","1360","null","null","14540","1825","null","null","26601","null","2391","null","92202","34813","null","null","220568","null","127728","null",
"0500000US72113","Ponce Municipio, Puerto Rico","1380","null","416","null","8083","677","null","null","16432","1382","null","null","29427","null","2112","null","96458","18338","null","null","210700","null","62972","null",
