"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US39133","Portage County, Ohio","10277","null","1438","null","29552","null","2229","null","49048","null","2902","null","77915","null","3991","null","140973","null","9261","null","218577","null","28535","null",
"0500000US39139","Richland County, Ohio","9555","null","1196","null","24941","null","1767","null","40344","null","2137","null","60942","null","3238","null","129060","null","11846","null","219740","null","36048","null",
"0500000US39141","Ross County, Ohio","12067","null","1916","null","28559","null","2603","null","44368","null","3369","null","70977","null","5490","null","134179","null","14189","null","209596","null","47529","null",
"0500000US39145","Scioto County, Ohio","7920","null","1139","null","16880","null","2390","null","29747","null","3068","null","49843","null","5306","null","116617","null","14010","null","195721","null","39716","null",
"0500000US39151","Stark County, Ohio","9909","null","785","null","25487","null","1248","null","42283","null","1822","null","67023","null","2618","null","133529","null","6855","null","214101","null","20327","null",
"0500000US39153","Summit County, Ohio","10219","null","715","null","27334","null","1032","null","46391","null","1515","null","71161","null","2081","null","158316","null","9776","null","280969","null","32319","null",
"0500000US39155","Trumbull County, Ohio","9832","null","849","null","25138","null","1145","null","40777","null","1764","null","62032","null","2221","null","115349","null","6206","null","175563","null","16162","null",
"0500000US39157","Tuscarawas County, Ohio","10377","null","1499","null","24870","null","2322","null","41503","null","3746","null","61866","null","4080","null","115035","null","6416","null","173049","null","17863","null",
"0500000US39165","Warren County, Ohio","19132","null","1845","null","46266","null","2919","null","68842","null","3237","null","97791","null","5333","null","186222","null","14157","null","281459","null","30691","null",
"0500000US39169","Wayne County, Ohio","13454","null","1160","null","30482","null","2019","null","46590","null","2742","null","69277","null","3558","null","130712","null","9033","null","206976","null","26583","null",
"0500000US39173","Wood County, Ohio","10907","null","1993","null","28829","null","2629","null","49753","null","3417","null","74832","null","3838","null","143239","null","10927","null","228521","null","28388","null",
"0500000US40017","Canadian County, Oklahoma","17483","null","2016","null","39067","null","2503","null","58561","null","3318","null","84493","null","4591","null","142511","null","11421","null","211302","null","36265","null",
"0500000US40027","Cleveland County, Oklahoma","12469","null","1534","null","32905","null","1897","null","51945","null","2551","null","78919","null","4628","null","159815","null","14779","null","273046","null","50062","null",
"0500000US40031","Comanche County, Oklahoma","12983","null","1240","null","28345","null","2316","null","44655","null","3467","null","68598","null","5168","null","147244","null","17022","null","256098","null","55548","null",
"0500000US40037","Creek County, Oklahoma","10252","null","1343","null","25022","null","1744","null","39512","null","3561","null","64033","null","5702","null","139897","null","14271","null","239067","null","38508","null",
"0500000US40101","Muskogee County, Oklahoma","6597","null","1679","null","18720","null","2318","null","33811","null","3504","null","53654","null","4259","null","104410","null","10368","null","165494","null","26154","null",
"0500000US40109","Oklahoma County, Oklahoma","9814","null","549","null","25532","null","772","null","43410","null","1226","null","69702","null","1691","null","160802","null","7219","null","296143","null","23293","null",
"0500000US40119","Payne County, Oklahoma","6876","null","1766","null","19889","null","3148","null","35719","null","3312","null","59493","null","4808","null","120264","null","13546","null","198352","null","40588","null",
"0500000US40125","Pottawatomie County, Oklahoma","9538","null","1759","null","23064","null","2189","null","42032","null","3322","null","68517","null","5896","null","160161","null","36156","null","281842","null","133756","null",
"0500000US40131","Rogers County, Oklahoma","15637","null","1649","null","36483","null","2512","null","55359","null","3101","null","83795","null","4470","null","155750","null","19060","null","254833","null","64863","null",
"0500000US40143","Tulsa County, Oklahoma","10723","null","613","null","28060","null","834","null","46237","null","1227","null","73596","null","1912","null","171147","null","8290","null","323016","null","30658","null",
"0500000US40145","Wagoner County, Oklahoma","11810","null","2069","null","29409","null","2654","null","49370","null","4853","null","77809","null","6491","null","133343","null","7752","null","177792","null","19522","null",
"0500000US41003","Benton County, Oregon","5720","null","1483","null","22863","null","2978","null","43491","null","3921","null","75494","null","6141","null","152637","null","13109","null","237114","null","42378","null",
"0500000US41005","Clackamas County, Oregon","14808","null","1246","null","36533","null","1709","null","58911","null","2041","null","89938","null","3000","null","199977","null","16258","null","367561","null","53214","null",
"0500000US41017","Deschutes County, Oregon","13125","null","2171","null","30623","null","2106","null","48436","null","3790","null","72960","null","4677","null","150175","null","17974","null","262275","null","62565","null",
"0500000US41019","Douglas County, Oregon","10940","null","1223","null","23953","null","2166","null","38461","null","2270","null","58598","null","3938","null","116832","null","11193","null","188059","null","35011","null",
"0500000US41029","Jackson County, Oregon","9992","null","1037","null","24299","null","1539","null","39584","null","2293","null","63770","null","3062","null","125274","null","8303","null","203696","null","24415","null",
"0500000US41033","Josephine County, Oregon","10013","null","1415","null","22803","null","1952","null","36046","null","2813","null","56241","null","4796","null","112738","null","13509","null","185424","null","36276","null",
"0500000US41035","Klamath County, Oregon","8371","null","1753","null","21588","null","2870","null","36973","null","3630","null","59422","null","5257","null","107456","null","8654","null","158459","null","21619","null",
"0500000US41039","Lane County, Oregon","8616","null","684","null","23787","null","1063","null","40491","null","1550","null","63173","null","1927","null","129176","null","7602","null","216788","null","24376","null",
"0500000US41043","Linn County, Oregon","10814","null","1432","null","25793","null","2375","null","42927","null","2793","null","62235","null","3254","null","108285","null","10031","null","165422","null","33614","null",
"0500000US41047","Marion County, Oregon","12259","null","1045","null","28211","null","1615","null","44181","null","1877","null","65925","null","2560","null","137197","null","10405","null","242694","null","34658","null",
"0500000US41051","Multnomah County, Oregon","9575","null","640","null","27185","null","1092","null","47189","null","1479","null","75901","null","1684","null","169075","null","9633","null","302560","null","35032","null",
"0500000US41053","Polk County, Oregon","10484","null","2301","null","30208","null","3870","null","53404","null","4045","null","78874","null","5738","null","142993","null","15292","null","212152","null","43093","null",
"0500000US41059","Umatilla County, Oregon","10428","null","2406","null","25485","null","3180","null","44077","null","5139","null","72324","null","6244","null","131658","null","14163","null","202717","null","38131","null",
"0500000US41067","Washington County, Oregon","14627","null","1102","null","38851","null","1662","null","62530","null","1999","null","91335","null","2907","null","193900","null","14361","null","346255","null","50515","null",
"0500000US41071","Yamhill County, Oregon","12352","null","3374","null","32024","null","3618","null","52780","null","5818","null","79616","null","4820","null","141873","null","13244","null","210523","null","25292","null",
