"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US26065","Ingham County, Michigan","9445","878","null","null","27386","1719","null","null","47484","null","2089","null","74782","null","2624","null","167491","15112","null","null","296941","53638","null","null",
"0500000US26073","Isabella County, Michigan","8111","1585","null","null","23014","1994","null","null","41307","null","3192","null","70417","null","4538","null","157878","16731","null","null","282255","55131","null","null",
"0500000US26075","Jackson County, Michigan","11773","1115","null","null","31194","2100","null","null","50690","null","2582","null","75448","null","3651","null","160047","16265","null","null","285485","51092","null","null",
"0500000US26077","Kalamazoo County, Michigan","12451","1264","null","null","32149","1596","null","null","52159","null","2311","null","82087","null","3839","null","183721","13603","null","null","330060","46868","null","null",
"0500000US26081","Kent County, Michigan","13845","790","null","null","33555","968","null","null","54313","null","1382","null","82796","null","2090","null","191506","13040","null","null","369908","43099","null","null",
"0500000US26087","Lapeer County, Michigan","14663","1930","null","null","36366","3346","null","null","57029","null","3613","null","83433","null","4928","null","157987","14823","null","null","250955","46945","null","null",
"0500000US26091","Lenawee County, Michigan","13670","1308","null","null","31453","2189","null","null","48039","null","2399","null","69429","null","3430","null","140845","15401","null","null","238192","51222","null","null",
"0500000US26093","Livingston County, Michigan","22118","1710","null","null","48489","2288","null","null","76410","null","2793","null","110036","null","3620","null","203711","11229","null","null","318803","33639","null","null",
"0500000US26099","Macomb County, Michigan","14280","644","null","null","34333","1130","null","null","55236","null","1417","null","84618","null","1661","null","162419","4779","null","null","257293","15114","null","null",
"0500000US26103","Marquette County, Michigan","11295","1755","null","null","30612","2547","null","null","48522","null","3129","null","72667","null","4748","null","145170","12993","null","null","236453","33106","null","null",
"0500000US26111","Midland County, Michigan","14234","2332","null","null","37772","3371","null","null","59312","null","4172","null","89934","null","6739","null","200600","24208","null","null","365480","67545","null","null",
"0500000US26115","Monroe County, Michigan","14199","1764","null","null","33675","2292","null","null","54982","null","3122","null","84772","null","3508","null","151919","9568","null","null","233475","31174","null","null",
"0500000US26121","Muskegon County, Michigan","11186","1034","null","null","28264","1733","null","null","47242","null","2393","null","69671","null","2809","null","136268","9610","null","null","223165","31864","null","null",
"0500000US26125","Oakland County, Michigan","15866","745","null","null","41993","1140","null","null","69916","null","1430","null","110252","null","1954","null","238508","6474","null","null","417088","17142","null","null",
"0500000US26139","Ottawa County, Michigan","17478","1394","null","null","39906","1857","null","null","61322","null","2357","null","89599","null","2940","null","184213","13807","null","null","324858","46233","null","null",
"0500000US26145","Saginaw County, Michigan","10102","1025","null","null","25784","1480","null","null","43177","null","2257","null","68450","null","3453","null","153403","13747","null","null","274402","43671","null","null",
"0500000US26147","St. Clair County, Michigan","13403","1294","null","null","32161","1782","null","null","51624","null","2547","null","80763","null","3344","null","149995","8524","null","null","238221","27790","null","null",
"0500000US26155","Shiawassee County, Michigan","14809","1591","null","null","33641","3387","null","null","51798","null","2917","null","74693","null","4205","null","126786","8569","null","null","186883","24193","null","null",
"0500000US26159","Van Buren County, Michigan","11682","1378","null","null","29363","2287","null","null","47924","null","3285","null","74713","null","4735","null","160962","24942","null","null","296080","89429","null","null",
"0500000US26161","Washtenaw County, Michigan","12525","941","null","null","36919","1688","null","null","62858","null","2470","null","102214","null","3190","null","217390","10748","null","null","362172","33834","null","null",
"0500000US26163","Wayne County, Michigan","7562","330","null","null","23170","510","null","null","41753","null","806","null","69276","null","1148","null","158966","4217","null","null","284062","14362","null","null",
"0500000US27003","Anoka County, Minnesota","20601","1230","null","null","47776","1785","null","null","73254","null","2016","null","104272","null","2592","null","192500","10607","null","null","313866","34980","null","null",
"0500000US27013","Blue Earth County, Minnesota","11818","2027","null","null","29657","2929","null","null","48753","null","3515","null","77649","null","4145","null","155566","15239","null","null","258415","51161","null","null",
"0500000US27019","Carver County, Minnesota","27000","3375","null","null","60369","4316","null","null","91810","null","4579","null","137676","null","6980","null","290792","25759","null","null","504125","86987","null","null",
"0500000US27037","Dakota County, Minnesota","21454","1361","null","null","49726","1670","null","null","77230","null","2068","null","109905","null","3087","null","212069","10808","null","null","346284","33955","null","null",
"0500000US27053","Hennepin County, Minnesota","15323","623","null","null","40833","968","null","null","68892","null","1269","null","108070","null","1573","null","250956","7672","null","null","466421","26088","null","null",
"0500000US27109","Olmsted County, Minnesota","15547","2253","null","null","42537","2684","null","null","69955","null","2650","null","104556","null","3620","null","229999","18010","null","null","422149","52024","null","null",
"0500000US27123","Ramsey County, Minnesota","13713","773","null","null","34879","1369","null","null","57724","null","1862","null","90619","null","2445","null","189223","7841","null","null","319859","23504","null","null",
"0500000US27131","Rice County, Minnesota","15457","3214","null","null","36903","3314","null","null","58012","null","4379","null","85834","null","4918","null","178856","24196","null","null","324021","81989","null","null",
"0500000US27137","St. Louis County, Minnesota","12266","1120","null","null","30177","1532","null","null","49585","null","2144","null","76077","null","2783","null","160058","10327","null","null","273265","35419","null","null",
"0500000US27139","Scott County, Minnesota","23114","2697","null","null","55264","4234","null","null","90301","null","4459","null","125654","null","6218","null","235378","22435","null","null","388395","71617","null","null",
"0500000US27141","Sherburne County, Minnesota","20756","3897","null","null","48864","5577","null","null","79109","null","5242","null","109264","null","5986","null","179043","14158","null","null","263437","42048","null","null",
"0500000US27145","Stearns County, Minnesota","14552","1594","null","null","35094","2130","null","null","54789","null","2533","null","79967","null","3201","null","163136","15827","null","null","302354","56138","null","null",
"0500000US27163","Washington County, Minnesota","23283","1672","null","null","54224","3198","null","null","87267","null","3807","null","125711","null","4227","null","254185","18761","null","null","442176","55902","null","null",
"0500000US27171","Wright County, Minnesota","20032","2377","null","null","47814","3782","null","null","76587","null","4007","null","109478","null","4816","null","181753","12575","null","null","278356","36301","null","null",
"0500000US28033","DeSoto County, Mississippi","14816","1861","null","null","37591","3012","null","null","59750","null","4062","null","89364","null","5067","null","166819","13791","null","null","268893","42391","null","null",
"0500000US28035","Forrest County, Mississippi","6885","1255","null","null","18775","1952","null","null","33172","null","3964","null","57095","null","4985","null","116151","16850","null","null","188344","54066","null","null",
"0500000US28047","Harrison County, Mississippi","10058","1115","null","null","24877","1891","null","null","43234","null","2625","null","68687","null","2850","null","133330","9097","null","null","221362","26491","null","null",
"0500000US28049","Hinds County, Mississippi","7355","1136","null","null","22003","1794","null","null","38949","null","2645","null","63561","null","2986","null","135733","8702","null","null","234479","24971","null","null",
