"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","541,396","273,682","90,194","47,716","12,093","94,071","6,200","69,116","19,883","125,927","17,888","80,550","42,426","141,231","175,262","2.44","2.98","","1,318,638","541,396","273,496","47,918","343,786","67,912","44,130","","567,125","189,244","290,424","9,362","15,328","62,767","584,675","158,004","291,295","6,776","48,810","79,790","","11,966","2,461","14","40","2","59","35","","24,167","6,970","","1,541","1,041","1,114","3,274","6,970","4,413","4,575","","298,926","20,615","13,508","115,311","63,598","85,894","","979,750","19,331","46,341","275,105","174,078","96,658","224,636","143,601","914,078","368,237","","1,101,862","93,866","","1,343,337","176,261","255,611","11,956","842,279","88,491","245,447","75,814","","1,350,155","1,173,997","169,477","86,191","83,286","32,998","50,288","6,681","","1,359,711","1,272,805","1,254,187","552,277","701,910","18,618","86,906","","86,906","49,606","37,300","","105,524","18,618","2,791","15,827","86,906","24,717","62,189","","86,906","20,646","30,719","6,503","571","20,602","7,865","","1,295,511","1,186,886","108,625","32,378","35,694","13,304","43,956","9,682","21,946","7,724","7,029","1,668","","1,359,711","68,998","6,148","2,269","2,772","10,629","216,672","161,059","127,436","115,101","17,213","4,811","274,377","140,598","7,824","14,630","57,177","22,495","10,761","17,721","52,351","2,256","8,701","25,259","2,663","5,047","9,860","4,669","","541,396","507,444","482,996"
"    Percent","","541,396","50.6%","16.7%","8.8%","2.2%","17.4%","1.1%","12.8%","3.7%","23.3%","3.3%","14.9%","7.8%","26.1%","32.4%","(X)","(X)","","1,318,638","41.1%","20.7%","3.6%","26.1%","5.2%","3.3%","","567,125","33.4%","51.2%","1.7%","2.7%","11.1%","584,675","27.0%","49.8%","1.2%","8.3%","13.6%","","11,966","20.6%","(X)","(X)","(X)","(X)","(X)","","24,167","28.8%","","6.4%","4.3%","4.6%","13.5%","6,970","63.3%","65.6%","","298,926","6.9%","4.5%","38.6%","21.3%","28.7%","","979,750","2.0%","4.7%","28.1%","17.8%","9.9%","22.9%","14.7%","93.3%","37.6%","","1,101,862","8.5%","","1,343,337","13.1%","255,611","4.7%","842,279","10.5%","245,447","30.9%","","1,350,155","87.0%","12.6%","6.4%","6.2%","2.4%","3.7%","0.5%","","1,359,711","93.6%","92.2%","40.6%","51.6%","1.4%","6.4%","","86,906","57.1%","42.9%","","105,524","18,618","15.0%","85.0%","86,906","28.4%","71.6%","","86,906","23.8%","35.3%","7.5%","0.7%","23.7%","9.1%","","1,295,511","91.6%","8.4%","2.5%","2.8%","1.0%","3.4%","0.7%","1.7%","0.6%","0.5%","0.1%","","1,359,711","5.1%","0.5%","0.2%","0.2%","0.8%","15.9%","11.8%","9.4%","8.5%","1.3%","0.4%","20.2%","10.3%","0.6%","1.1%","4.2%","1.7%","0.8%","1.3%","3.9%","0.2%","0.6%","1.9%","0.2%","0.4%","0.7%","0.3%","","541,396","93.7%","89.2%"
"New Jersey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,286,264","1,667,463","680,701","176,754","58,803","529,120","34,012","357,288","114,447","912,927","158,261","510,241","269,488","1,027,112","1,051,360","2.65","3.23","","8,701,703","3,286,264","1,664,722","179,363","2,720,799","624,170","226,385","","3,525,209","1,304,475","1,841,179","52,311","91,303","235,941","3,757,260","1,187,997","1,784,426","68,815","326,868","389,154","","95,678","26,414","23","47","5","73","36","","180,965","41,828","","6,723","7,755","7,186","20,164","41,828","26,044","30,033","","2,192,217","166,380","117,651","869,344","455,654","583,188","","6,191,229","287,999","311,620","1,666,321","974,540","398,984","1,555,781","995,984","5,591,610","2,551,765","","6,930,204","302,777","","8,775,976","903,359","1,932,367","76,316","5,407,328","410,004","1,436,281","417,039","","8,791,672","7,888,800","838,705","457,891","380,814","231,554","149,260","64,167","","8,882,190","6,807,504","6,594,733","4,570,361","2,024,372","212,771","2,074,686","","2,074,686","1,212,002","862,684","","2,287,457","212,771","52,219","160,552","2,074,686","510,219","1,564,467","","2,074,686","288,463","664,979","126,732","3,381","972,611","18,520","","8,370,265","5,677,159","2,693,106","1,008,055","1,415,160","607,683","718,203","213,346","398,739","147,013","161,004","40,013","","8,882,190","285,422","107,390","20,885","16,314","73,743","409,286","92,173","21,624","817,544","60,707","93,146","1,126,909","1,334,768","32,963","39,180","467,787","77,621","149,999","32,805","79,714","26,486","122,485","39,775","14,703","57,597","29,363","175,754","","3,286,264","3,077,331","2,937,191"
"    Percent","","3,286,264","50.7%","20.7%","5.4%","1.8%","16.1%","1.0%","10.9%","3.5%","27.8%","4.8%","15.5%","8.2%","31.3%","32.0%","(X)","(X)","","8,701,703","37.8%","19.1%","2.1%","31.3%","7.2%","2.6%","","3,525,209","37.0%","52.2%","1.5%","2.6%","6.7%","3,757,260","31.6%","47.5%","1.8%","8.7%","10.4%","","95,678","27.6%","(X)","(X)","(X)","(X)","(X)","","180,965","23.1%","","3.7%","4.3%","4.0%","11.1%","41,828","62.3%","71.8%","","2,192,217","7.6%","5.4%","39.7%","20.8%","26.6%","","6,191,229","4.7%","5.0%","26.9%","15.7%","6.4%","25.1%","16.1%","90.3%","41.2%","","6,930,204","4.4%","","8,775,976","10.3%","1,932,367","3.9%","5,407,328","7.6%","1,436,281","29.0%","","8,791,672","89.7%","9.5%","5.2%","4.3%","2.6%","1.7%","0.7%","","8,882,190","76.6%","74.2%","51.5%","22.8%","2.4%","23.4%","","2,074,686","58.4%","41.6%","","2,287,457","212,771","24.5%","75.5%","2,074,686","24.6%","75.4%","","2,074,686","13.9%","32.1%","6.1%","0.2%","46.9%","0.9%","","8,370,265","67.8%","32.2%","12.0%","16.9%","7.3%","8.6%","2.5%","4.8%","1.8%","1.9%","0.5%","","8,882,190","3.2%","1.2%","0.2%","0.2%","0.8%","4.6%","1.0%","0.2%","9.2%","0.7%","1.0%","12.7%","15.0%","0.4%","0.4%","5.3%","0.9%","1.7%","0.4%","0.9%","0.3%","1.4%","0.4%","0.2%","0.6%","0.3%","2.0%","","3,286,264","93.6%","89.4%"
"New Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","793,420","331,505","114,145","58,586","22,947","165,545","12,666","120,305","37,732","237,784","49,133","128,225","64,354","231,404","269,093","2.59","3.28","","2,053,922","793,420","330,989","59,141","616,686","185,967","67,719","","836,630","331,274","366,072","13,489","25,827","99,968","866,263","280,526","358,603","16,061","82,486","128,587","","26,945","12,888","44","58","16","95","32","","49,637","17,912","","2,830","2,455","2,753","9,874","17,912","10,303","11,586","","516,495","27,671","24,362","224,152","106,957","133,353","","1,425,988","82,436","118,892","376,390","324,141","129,531","221,281","173,317","1,224,660","394,598","","1,610,511","135,230","","2,058,918","328,985","473,311","24,189","1,212,457","165,583","373,150","139,213","","2,073,628","1,816,418","245,250","146,358","98,892","43,347","55,545","11,960","","2,096,829","1,894,987","1,870,910","1,128,247","742,663","24,077","201,842","","201,842","95,115","106,727","","225,919","24,077","5,049","19,028","201,842","40,563","161,279","","201,842","11,869","31,022","4,757","985","151,672","1,537","","1,979,851","1,307,591","672,260","170,912","524,990","133,934","21,376","4,161","24,791","8,779","101,103","24,038","","2,096,829","94,440","5,125","4,599","5,998","14,229","130,930","33,441","4,557","153,283","5,522","4,029","128,386","41,266","2,194","14,624","21,440","2,397","7,865","14,543","30,695","1,613","6,826","14,767","4,424","2,135","11,070","1,353","","793,420","707,261","622,830"
"    Percent","","793,420","41.8%","14.4%","7.4%","2.9%","20.9%","1.6%","15.2%","4.8%","30.0%","6.2%","16.2%","8.1%","29.2%","33.9%","(X)","(X)","","2,053,922","38.6%","16.1%","2.9%","30.0%","9.1%","3.3%","","836,630","39.6%","43.8%","1.6%","3.1%","11.9%","866,263","32.4%","41.4%","1.9%","9.5%","14.8%","","26,945","47.8%","(X)","(X)","(X)","(X)","(X)","","49,637","36.1%","","5.7%","4.9%","5.5%","19.9%","17,912","57.5%","64.7%","","516,495","5.4%","4.7%","43.4%","20.7%","25.8%","","1,425,988","5.8%","8.3%","26.4%","22.7%","9.1%","15.5%","12.2%","85.9%","27.7%","","1,610,511","8.4%","","2,058,918","16.0%","473,311","5.1%","1,212,457","13.7%","373,150","37.3%","","2,073,628","87.6%","11.8%","7.1%","4.8%","2.1%","2.7%","0.6%","","2,096,829","90.4%","89.2%","53.8%","35.4%","1.1%","9.6%","","201,842","47.1%","52.9%","","225,919","24,077","21.0%","79.0%","201,842","20.1%","79.9%","","201,842","5.9%","15.4%","2.4%","0.5%","75.1%","0.8%","","1,979,851","66.0%","34.0%","8.6%","26.5%","6.8%","1.1%","0.2%","1.3%","0.4%","5.1%","1.2%","","2,096,829","4.5%","0.2%","0.2%","0.3%","0.7%","6.2%","1.6%","0.2%","7.3%","0.3%","0.2%","6.1%","2.0%","0.1%","0.7%","1.0%","0.1%","0.4%","0.7%","1.5%","0.1%","0.3%","0.7%","0.2%","0.1%","0.5%","0.1%","","793,420","89.1%","78.5%"
"New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","7,446,812","3,222,615","1,236,787","480,620","142,416","1,400,066","76,631","972,786","296,039","2,343,511","383,788","1,298,175","652,871","2,080,208","2,417,001","2.54","3.20","","18,884,948","7,446,812","3,221,951","481,174","5,536,169","1,460,576","738,266","","7,740,453","3,167,660","3,654,470","140,264","203,241","574,818","8,376,897","2,993,751","3,574,072","216,504","732,270","860,300","","217,713","63,475","23","47","6","70","35","","387,593","100,274","","17,502","19,655","15,553","47,564","100,274","68,853","61,542","","4,594,259","293,750","220,364","1,762,646","944,207","1,373,292","","13,664,734","795,539","898,691","3,524,192","2,075,506","1,204,588","2,898,440","2,267,778","11,970,504","5,166,218","","15,402,440","655,055","","19,212,803","2,234,786","4,013,015","153,059","11,999,360","1,075,074","3,200,428","1,006,653","","19,240,920","17,213,380","1,893,178","1,147,587","745,591","490,785","254,806","134,362","","19,453,561","15,093,270","14,586,881","12,271,005","2,315,876","506,389","4,360,291","","4,360,291","2,596,160","1,764,131","","4,866,680","506,389","111,690","394,699","4,360,291","996,316","3,363,975","","4,360,291","661,760","1,324,358","197,904","17,544","2,105,700","53,025","","18,333,736","12,709,931","5,623,805","2,395,012","2,735,172","1,149,593","1,605,164","609,350","961,337","541,790","322,132","94,279","","19,453,561","956,424","184,342","41,671","30,916","196,032","943,233","362,714","113,172","1,711,480","134,606","136,957","2,129,750","2,243,284","42,333","75,177","870,494","48,243","338,597","67,518","183,124","32,537","263,282","107,257","33,111","140,637","77,867","764,967","","7,446,812","6,844,869","6,422,841"
"    Percent","","7,446,812","43.3%","16.6%","6.5%","1.9%","18.8%","1.0%","13.1%","4.0%","31.5%","5.2%","17.4%","8.8%","27.9%","32.5%","(X)","(X)","","18,884,948","39.4%","17.1%","2.5%","29.3%","7.7%","3.9%","","7,740,453","40.9%","47.2%","1.8%","2.6%","7.4%","8,376,897","35.7%","42.7%","2.6%","8.7%","10.3%","","217,713","29.2%","(X)","(X)","(X)","(X)","(X)","","387,593","25.9%","","4.5%","5.1%","4.0%","12.3%","100,274","68.7%","61.4%","","4,594,259","6.4%","4.8%","38.4%","20.6%","29.9%","","13,664,734","5.8%","6.6%","25.8%","15.2%","8.8%","21.2%","16.6%","87.6%","37.8%","","15,402,440","4.3%","","19,212,803","11.6%","4,013,015","3.8%","11,999,360","9.0%","3,200,428","31.5%","","19,240,920","89.5%","9.8%","6.0%","3.9%","2.6%","1.3%","0.7%","","19,453,561","77.6%","75.0%","63.1%","11.9%","2.6%","22.4%","","4,360,291","59.5%","40.5%","","4,866,680","506,389","22.1%","77.9%","4,360,291","22.8%","77.2%","","4,360,291","15.2%","30.4%","4.5%","0.4%","48.3%","1.2%","","18,333,736","69.3%","30.7%","13.1%","14.9%","6.3%","8.8%","3.3%","5.2%","3.0%","1.8%","0.5%","","19,453,561","4.9%","0.9%","0.2%","0.2%","1.0%","4.8%","1.9%","0.6%","8.8%","0.7%","0.7%","10.9%","11.5%","0.2%","0.4%","4.5%","0.2%","1.7%","0.3%","0.9%","0.2%","1.4%","0.6%","0.2%","0.7%","0.4%","3.9%","","7,446,812","91.9%","86.2%"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,046,348","1,926,079","701,522","247,893","85,618","693,139","49,456","498,216","136,879","1,179,237","237,536","659,383","312,900","1,208,344","1,222,235","2.52","3.11","","10,207,193","4,046,348","1,926,289","247,487","2,956,063","677,438","353,568","","4,123,129","1,483,601","2,062,126","86,316","113,859","377,227","4,466,142","1,329,258","2,065,387","123,066","390,286","558,145","","129,358","47,577","34","52","14","92","26","","212,539","85,006","","16,098","13,983","14,661","40,264","85,006","53,607","56,138","","2,556,961","152,450","120,219","1,038,240","540,099","705,953","","7,187,077","299,154","519,770","1,839,042","1,480,044","727,882","1,471,420","849,765","6,368,153","2,321,185","","8,096,729","641,993","","10,281,062","1,359,525","2,289,967","101,685","6,279,222","680,459","1,711,873","577,381","","10,371,906","8,834,381","1,485,415","759,234","726,181","410,966","315,215","52,110","","10,488,084","9,603,453","9,479,400","5,868,716","3,610,684","124,053","884,631","","884,631","370,205","514,426","","1,008,684","124,053","27,751","96,302","884,631","259,318","625,313","","884,631","101,377","245,033","80,629","3,009","437,359","17,224","","9,891,501","8,677,264","1,214,237","434,432","782,057","304,796","189,557","42,327","171,202","67,321","71,421","19,988","","10,488,084","1,161,719","40,973","20,809","15,439","76,296","943,466","160,229","35,062","938,719","31,039","28,238","793,136","334,871","10,890","52,502","151,713","16,176","38,382","237,935","223,276","11,965","133,428","57,317","16,376","21,107","63,916","36,571","","4,046,348","3,729,901","3,449,589"
"    Percent","","4,046,348","47.6%","17.3%","6.1%","2.1%","17.1%","1.2%","12.3%","3.4%","29.1%","5.9%","16.3%","7.7%","29.9%","30.2%","(X)","(X)","","10,207,193","39.6%","18.9%","2.4%","29.0%","6.6%","3.5%","","4,123,129","36.0%","50.0%","2.1%","2.8%","9.1%","4,466,142","29.8%","46.2%","2.8%","8.7%","12.5%","","129,358","36.8%","(X)","(X)","(X)","(X)","(X)","","212,539","40.0%","","7.6%","6.6%","6.9%","18.9%","85,006","63.1%","66.0%","","2,556,961","6.0%","4.7%","40.6%","21.1%","27.6%","","7,187,077","4.2%","7.2%","25.6%","20.6%","10.1%","20.5%","11.8%","88.6%","32.3%","","8,096,729","7.9%","","10,281,062","13.2%","2,289,967","4.4%","6,279,222","10.8%","1,711,873","33.7%","","10,371,906","85.2%","14.3%","7.3%","7.0%","4.0%","3.0%","0.5%","","10,488,084","91.6%","90.4%","56.0%","34.4%","1.2%","8.4%","","884,631","41.8%","58.2%","","1,008,684","124,053","22.4%","77.6%","884,631","29.3%","70.7%","","884,631","11.5%","27.7%","9.1%","0.3%","49.4%","1.9%","","9,891,501","87.7%","12.3%","4.4%","7.9%","3.1%","1.9%","0.4%","1.7%","0.7%","0.7%","0.2%","","10,488,084","11.1%","0.4%","0.2%","0.1%","0.7%","9.0%","1.5%","0.3%","9.0%","0.3%","0.3%","7.6%","3.2%","0.1%","0.5%","1.4%","0.2%","0.4%","2.3%","2.1%","0.1%","1.3%","0.5%","0.2%","0.2%","0.6%","0.3%","","4,046,348","92.2%","85.3%"
