"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US34031","Passaic County, New Jersey","15870","null","1331","null","44533","2147","null","null","76634","null","3056","null","118403","4698","null","null","241631","14214","null","null","391300","null","32150","null",
"0500000US34033","Salem County, New Jersey","15233","null","2595","null","40151","4322","null","null","67491","null","4013","null","104961","9016","null","null","223910","30627","null","null","375701","null","91866","null",
"0500000US34035","Somerset County, New Jersey","28657","null","2928","null","70823","3768","null","null","112782","null","4643","null","177538","6447","null","null","372422","19434","null","null","614738","null","46196","null",
"0500000US34037","Sussex County, New Jersey","27971","null","2910","null","67028","3756","null","null","100755","null","5041","null","147192","5934","null","null","281162","23202","null","null","449577","null","64517","null",
"0500000US34039","Union County, New Jersey","18739","null","1771","null","48139","2323","null","null","79733","null","3508","null","131275","4874","null","null","306849","13367","null","null","541289","null","35527","null",
"0500000US34041","Warren County, New Jersey","19518","null","3693","null","52596","4890","null","null","83470","null","5197","null","122492","8567","null","null","232931","20616","null","null","364219","null","50712","null",
"0500000US35001","Bernalillo County, New Mexico","11582","null","915","null","32753","1573","null","null","56338","null","2096","null","89485","2750","null","null","202228","11547","null","null","362883","null","38012","null",
"0500000US35005","Chaves County, New Mexico","9022","null","2150","null","25141","3717","null","null","42562","null","4543","null","68678","8506","null","null","148971","15787","null","null","226373","null","38892","null",
"0500000US35013","Doña Ana County, New Mexico","8042","null","1575","null","23536","2323","null","null","43256","null","3859","null","69851","4557","null","null","144524","15420","null","null","237554","null","46742","null",
"0500000US35025","Lea County, New Mexico","9884","null","4110","null","36592","6736","null","null","67562","null","7242","null","90848","4718","null","null","189356","30249","null","null","351910","null","102654","null",
"0500000US35031","McKinley County, New Mexico","5615","null","1616","null","21517","3270","null","null","38409","null","4590","null","61519","6683","null","null","121519","14005","null","null","186680","null","25867","null",
"0500000US35035","Otero County, New Mexico","12482","null","2213","null","25491","2108","null","null","38823","null","4432","null","62892","6438","null","null","133324","20202","null","null","229155","null","60322","null",
"0500000US35043","Sandoval County, New Mexico","20588","null","2668","null","47012","3038","null","null","72069","null","4022","null","102548","5141","null","null","204488","16405","null","null","328600","null","48190","null",
"0500000US35045","San Juan County, New Mexico","10562","null","1885","null","27717","1973","null","null","44266","null","2964","null","65220","5473","null","null","153975","22329","null","null","283451","null","75527","null",
"0500000US35049","Santa Fe County, New Mexico","13528","null","1954","null","36542","2651","null","null","60921","null","3859","null","98076","5662","null","null","231843","17847","null","null","419121","null","57291","null",
"0500000US35061","Valencia County, New Mexico","11131","null","2533","null","33253","6397","null","null","60112","null","6035","null","88191","9946","null","null","176683","32931","null","null","263639","null","51745","null",
"0500000US36001","Albany County, New York","15037","null","1661","null","41678","2653","null","null","70232","null","3713","null","109500","4443","null","null","218953","14361","null","null","365051","null","45684","null",
"0500000US36005","Bronx County, New York","6748","null","395","null","20705","927","null","null","41533","null","1458","null","70266","2221","null","null","159067","5666","null","null","274035","null","16725","null",
"0500000US36007","Broome County, New York","10313","null","1320","null","29867","2681","null","null","52179","null","3278","null","81899","3895","null","null","168602","11842","null","null","281667","null","35659","null",
"0500000US36009","Cattaraugus County, New York","11823","null","1454","null","29509","2573","null","null","50290","null","3131","null","77091","3820","null","null","154819","18990","null","null","259911","null","59965","null",
"0500000US36011","Cayuga County, New York","14567","null","2048","null","37827","3071","null","null","58651","null","4075","null","88797","5059","null","null","191044","19481","null","null","343859","null","69035","null",
"0500000US36013","Chautauqua County, New York","10177","null","1282","null","27004","2405","null","null","50252","null","3038","null","82969","4603","null","null","155280","10894","null","null","241650","null","36423","null",
"0500000US36015","Chemung County, New York","12694","null","2477","null","36888","4264","null","null","59968","null","4744","null","88554","7114","null","null","168383","16319","null","null","261160","null","42987","null",
"0500000US36019","Clinton County, New York","11417","null","2714","null","35356","4286","null","null","60325","null","4273","null","88036","5770","null","null","213555","78126","null","null","450423","null","308544","null",
"0500000US36027","Dutchess County, New York","16711","null","1872","null","48934","3700","null","null","85737","null","4391","null","130206","5124","null","null","279906","19510","null","null","501037","null","60662","null",
"0500000US36029","Erie County, New York","12865","null","737","null","35309","1226","null","null","60415","null","1466","null","93828","2055","null","null","197442","7750","null","null","329624","null","23865","null",
"0500000US36045","Jefferson County, New York","13332","null","2168","null","34476","2819","null","null","54730","null","3229","null","81285","4011","null","null","153015","16886","null","null","251867","null","54676","null",
"0500000US36047","Kings County, New York","11195","null","378","null","35434","981","null","null","67158","null","1312","null","113356","1865","null","null","270214","7239","null","null","486163","null","23144","null",
"0500000US36051","Livingston County, New York","13016","null","2918","null","35248","4537","null","null","58884","null","4314","null","87018","6298","null","null","185237","28582","null","null","325216","null","90159","null",
"0500000US36053","Madison County, New York","16005","null","2127","null","39696","4192","null","null","63954","null","5400","null","99167","5405","null","null","221675","28767","null","null","418028","null","75988","null",
"0500000US36055","Monroe County, New York","14097","null","839","null","36434","1434","null","null","62563","null","1710","null","98078","2101","null","null","212161","9776","null","null","377229","null","32762","null",
"0500000US36059","Nassau County, New York","25838","null","1684","null","71706","2668","null","null","119410","null","2697","null","182207","3199","null","null","389708","10977","null","null","682414","null","29967","null",
"0500000US36061","New York County, New York","11022","null","829","null","46154","2029","null","null","95028","null","2570","null","171627","4695","null","null","528433","21797","null","null","1030916","null","51738","null",
"0500000US36063","Niagara County, New York","11703","null","1488","null","33567","2285","null","null","57221","null","3169","null","90076","4457","null","null","174302","10901","null","null","272228","null","30784","null",
"0500000US36065","Oneida County, New York","13942","null","1148","null","35275","2319","null","null","58602","null","2994","null","90402","3521","null","null","180883","11107","null","null","288912","null","37898","null",
"0500000US36067","Onondaga County, New York","11515","null","999","null","36819","1451","null","null","61673","null","2169","null","97111","3074","null","null","212180","11852","null","null","373529","null","35235","null",
"0500000US36069","Ontario County, New York","17710","null","2720","null","44491","3668","null","null","68053","null","4183","null","104983","5905","null","null","227563","27978","null","null","397351","null","85219","null",
"0500000US36071","Orange County, New York","15879","null","1581","null","49344","2947","null","null","84795","null","3751","null","126361","5529","null","null","250107","20358","null","null","412687","null","66592","null",
"0500000US36075","Oswego County, New York","14523","null","1505","null","35204","2936","null","null","59229","null","3828","null","90529","3831","null","null","172684","17967","null","null","292895","null","62682","null",
"0500000US36079","Putnam County, New York","30318","null","4787","null","72430","7170","null","null","106540","null","6842","null","154413","11461","null","null","298912","32919","null","null","504740","null","98940","null",
"0500000US36081","Queens County, New York","15650","null","727","null","43604","1150","null","null","74110","null","1373","null","115863","1794","null","null","233927","5602","null","null","384258","null","17502","null",
"0500000US36083","Rensselaer County, New York","16198","null","1980","null","42685","2675","null","null","70825","null","4743","null","106320","5110","null","null","189677","11507","null","null","277181","null","27051","null",
"0500000US36085","Richmond County, New York","19261","null","2085","null","51886","3192","null","null","89099","null","4137","null","135669","4916","null","null","270312","16063","null","null","442845","null","41428","null",
"0500000US36087","Rockland County, New York","20704","null","2313","null","58273","4246","null","null","99938","null","4695","null","152366","7124","null","null","335698","31569","null","null","619548","null","100449","null",
"0500000US36089","St. Lawrence County, New York","9760","null","1611","null","28070","2970","null","null","51735","null","4670","null","87045","5428","null","null","164992","13083","null","null","260691","null","37398","null",
"0500000US36091","Saratoga County, New York","23017","null","1981","null","53240","3100","null","null","88785","null","4210","null","131920","5117","null","null","232741","12845","null","null","361917","null","38542","null",
"0500000US36093","Schenectady County, New York","16163","null","2401","null","40663","3200","null","null","67434","null","4459","null","105111","4900","null","null","197850","13788","null","null","308520","null","32867","null",
"0500000US36101","Steuben County, New York","12643","null","1514","null","31085","2521","null","null","53038","null","2869","null","86202","4037","null","null","168794","16728","null","null","282510","null","57118","null",
"0500000US36103","Suffolk County, New York","25316","null","1393","null","65691","2303","null","null","107032","null","2534","null","158072","2716","null","null","337507","14008","null","null","611611","null","45858","null",
"0500000US36105","Sullivan County, New York","11229","null","2399","null","34679","5404","null","null","59478","null","6645","null","93378","8404","null","null","177580","16270","null","null","268423","null","39056","null",
"0500000US36109","Tompkins County, New York","9613","null","2709","null","33697","3916","null","null","57815","null","3883","null","96743","8146","null","null","264640","33410","null","null","499323","null","88220","null",
"0500000US36111","Ulster County, New York","13720","null","1895","null","36690","3374","null","null","65323","null","4241","null","105414","5313","null","null","217628","26611","null","null","368806","null","93255","null",
"0500000US36113","Warren County, New York","15459","null","2817","null","37937","4159","null","null","64149","null","6383","null","99814","8628","null","null","199255","17701","null","null","296317","null","33171","null",
"0500000US36117","Wayne County, New York","12792","null","2961","null","36229","4032","null","null","61678","null","5223","null","94883","5384","null","null","196777","27739","null","null","360778","null","88473","null",
"0500000US36119","Westchester County, New York","18221","null","1808","null","57939","2963","null","null","102674","null","3137","null","173461","5047","null","null","450786","15118","null","null","836047","null","39297","null",
"0500000US37001","Alamance County, North Carolina","12751","null","1848","null","33800","3063","null","null","58384","null","3512","null","83914","3690","null","null","168924","12628","null","null","280955","null","36144","null",
"0500000US37019","Brunswick County, North Carolina","16400","null","2375","null","41004","3077","null","null","64552","null","3701","null","96491","4709","null","null","204028","22756","null","null","370247","null","79510","null",
"0500000US37021","Buncombe County, North Carolina","14991","null","1069","null","33713","2021","null","null","55600","null","2643","null","86307","3916","null","null","195199","16845","null","null","348055","null","51661","null",
"0500000US37023","Burke County, North Carolina","11953","null","2078","null","29260","3036","null","null","47735","null","3667","null","69897","4796","null","null","150669","15607","null","null","268210","null","53238","null",
"0500000US37025","Cabarrus County, North Carolina","18291","null","2505","null","45051","3094","null","null","71760","null","4465","null","110803","6832","null","null","224463","17794","null","null","350356","null","47564","null",
"0500000US37027","Caldwell County, North Carolina","14017","null","1962","null","30540","3073","null","null","49389","null","6031","null","75347","5783","null","null","132509","12409","null","null","198124","null","33403","null",
"0500000US37031","Carteret County, North Carolina","14093","null","2830","null","35436","3486","null","null","59635","null","4776","null","92540","6965","null","null","206819","33301","null","null","388993","null","114725","null",
"0500000US37035","Catawba County, North Carolina","10192","null","2423","null","32038","2790","null","null","52786","null","3896","null","80685","4668","null","null","186787","24962","null","null","355405","null","82838","null",
"0500000US37037","Chatham County, North Carolina","16432","null","2607","null","40228","5714","null","null","67268","null","7998","null","110802","11245","null","null","260762","35198","null","null","455909","null","89172","null",
"0500000US37045","Cleveland County, North Carolina","9075","null","1770","null","26531","3425","null","null","45322","null","3524","null","69888","6616","null","null","163429","32259","null","null","311856","null","111773","null",
"0500000US37049","Craven County, North Carolina","14786","null","2357","null","31072","2756","null","null","52615","null","4950","null","86790","6645","null","null","172549","17134","null","null","287657","null","52693","null",
"0500000US37051","Cumberland County, North Carolina","10201","null","967","null","29277","1355","null","null","46305","null","1812","null","71998","3046","null","null","148795","8975","null","null","247792","null","30882","null",
"0500000US37057","Davidson County, North Carolina","12041","null","1786","null","30623","2801","null","null","53777","null","4166","null","80589","4077","null","null","151931","11224","null","null","240590","null","29656","null",
"0500000US37063","Durham County, North Carolina","15074","null","1376","null","39800","2573","null","null","65528","null","3294","null","99595","4659","null","null","213653","14613","null","null","347257","null","39061","null",
"0500000US37067","Forsyth County, North Carolina","11750","null","1380","null","29967","2121","null","null","52117","null","2844","null","84515","3259","null","null","192332","10839","null","null","343785","null","33366","null",
"0500000US37069","Franklin County, North Carolina","17886","null","3870","null","41408","4312","null","null","58117","null","5709","null","88735","8420","null","null","149319","10838","null","null","196675","null","17371","null",
"0500000US37071","Gaston County, North Carolina","13621","null","1137","null","33434","1730","null","null","56319","null","3130","null","86778","4286","null","null","175665","10503","null","null","306197","null","35330","null",
"0500000US37081","Guilford County, North Carolina","12296","null","1172","null","33496","1506","null","null","55726","null","2297","null","88544","3170","null","null","200605","13467","null","null","370774","null","46430","null",
"0500000US37085","Harnett County, North Carolina","12561","null","1754","null","30145","3212","null","null","55070","null","4594","null","82129","5152","null","null","140426","6625","null","null","202616","null","12842","null",
"0500000US37089","Henderson County, North Carolina","16075","null","2284","null","37860","4210","null","null","62309","null","4198","null","86779","4539","null","null","185872","21743","null","null","328253","null","70381","null",
"0500000US37097","Iredell County, North Carolina","18071","null","1862","null","42069","3275","null","null","68766","null","3371","null","103276","5051","null","null","222696","16497","null","null","386121","null","48228","null",
"0500000US37101","Johnston County, North Carolina","13517","null","2614","null","37196","3690","null","null","62335","null","5895","null","98068","5181","null","null","199599","29792","null","null","344648","null","91363","null",
"0500000US37109","Lincoln County, North Carolina","16612","null","3261","null","40154","5087","null","null","69734","null","6003","null","105765","10249","null","null","213748","17140","null","null","331719","null","41206","null",
"0500000US37119","Mecklenburg County, North Carolina","17491","null","859","null","43060","1194","null","null","68749","null","1772","null","108198","2413","null","null","275269","11923","null","null","524848","null","39159","null",
"0500000US37125","Moore County, North Carolina","14781","null","2259","null","37900","5123","null","null","63776","null","5425","null","93991","6698","null","null","203962","32765","null","null","375056","null","110551","null",
"0500000US37127","Nash County, North Carolina","11285","null","2868","null","29134","3720","null","null","49568","null","4565","null","75422","7715","null","null","170567","51575","null","null","327269","null","192595","null",
"0500000US37129","New Hanover County, North Carolina","12819","null","1513","null","34961","2588","null","null","57172","null","3328","null","95882","5007","null","null","211519","12924","null","null","363661","null","37432","null",
"0500000US37133","Onslow County, North Carolina","12217","null","3384","null","32688","4298","null","null","49992","null","3961","null","75464","6629","null","null","165675","24501","null","null","298394","null","86838","null",
"0500000US37135","Orange County, North Carolina","13541","null","2691","null","41738","3633","null","null","73518","null","5858","null","128270","7965","null","null","296731","26002","null","null","531531","null","70022","null",
"0500000US37147","Pitt County, North Carolina","10937","null","1847","null","31261","3653","null","null","53098","null","3097","null","81143","6097","null","null","185849","22819","null","null","349811","null","72598","null",
"0500000US37151","Randolph County, North Carolina","11916","null","1539","null","30809","2787","null","null","49182","null","2855","null","71101","4320","null","null","132867","12973","null","null","207433","null","46098","null",
"0500000US37155","Robeson County, North Carolina","6215","null","894","null","18259","1651","null","null","34374","null","2315","null","57188","3824","null","null","124608","16555","null","null","216163","null","57648","null",
"0500000US37157","Rockingham County, North Carolina","10060","null","1358","null","24564","2968","null","null","43002","null","3992","null","66363","5790","null","null","123952","10251","null","null","188809","null","25010","null",
"0500000US37159","Rowan County, North Carolina","14050","null","1606","null","31188","2852","null","null","51909","null","3696","null","76599","4538","null","null","154218","13638","null","null","260644","null","40874","null",
