"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002M","B19081_002MA","B19081_002EA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US12019","Clay County, Florida","23076","3513","null","null","55161","3886","null","null","86319","4879","null","null","119796","5058","null","null","219419","23098","null","null","364462","74939","null","null",
"0500000US12021","Collier County, Florida","18976","1804","null","null","49831","2061","null","null","81369","3586","null","null","132540","5504","null","null","394522","27465","null","null","809328","73037","null","null",
"0500000US12023","Columbia County, Florida","10958","2371","null","null","30344","4348","null","null","53946","4910","null","null","83199","8925","null","null","184212","29656","null","null","303179","85260","null","null",
"0500000US12031","Duval County, Florida","15406","1133","null","null","42488","1740","null","null","70207","2352","null","null","105445","2799","null","null","224636","9380","null","null","389437","27299","null","null",
"0500000US12033","Escambia County, Florida","12903","1616","null","null","36412","2033","null","null","61830","2783","null","null","95606","3855","null","null","194037","14210","null","null","326465","41938","null","null",
"0500000US12035","Flagler County, Florida","21228","3189","null","null","45892","3292","null","null","71305","6503","null","null","110587","7048","null","null","248058","43043","null","null","452088","140984","null","null",
"0500000US12053","Hernando County, Florida","13895","2602","null","null","40355","3047","null","null","62122","3801","null","null","93129","5129","null","null","185214","22360","null","null","313324","75603","null","null",
"0500000US12055","Highlands County, Florida","10260","2466","null","null","31096","3476","null","null","51761","4411","null","null","79895","6906","null","null","165562","22673","null","null","281067","80844","null","null",
"0500000US12057","Hillsborough County, Florida","16106","1086","null","null","44357","1446","null","null","74655","2024","null","null","115906","2795","null","null","274135","11719","null","null","508592","34153","null","null",
"0500000US12061","Indian River County, Florida","15811","2334","null","null","42478","3359","null","null","66389","4467","null","null","105458","8034","null","null","296627","32235","null","null","609510","98645","null","null",
"0500000US12069","Lake County, Florida","18576","1613","null","null","43125","2561","null","null","68799","3222","null","null","102243","4268","null","null","206239","16241","null","null","349071","51995","null","null",
"0500000US12071","Lee County, Florida","16747","1109","null","null","44998","1762","null","null","71622","2654","null","null","108185","2969","null","null","256113","10772","null","null","486158","32687","null","null",
"0500000US12073","Leon County, Florida","10857","1770","null","null","35577","2934","null","null","62101","3024","null","null","99981","3791","null","null","260989","20818","null","null","507446","66117","null","null",
"0500000US12081","Manatee County, Florida","17340","2090","null","null","44128","2340","null","null","71885","3162","null","null","113094","3984","null","null","254285","14894","null","null","445745","47065","null","null",
"0500000US12083","Marion County, Florida","12998","1420","null","null","33053","1661","null","null","54612","3026","null","null","86840","3885","null","null","176017","12750","null","null","297909","45284","null","null",
"0500000US12085","Martin County, Florida","19225","2477","null","null","47236","3698","null","null","81435","6341","null","null","127223","8655","null","null","328827","35715","null","null","640436","108076","null","null",
"0500000US12086","Miami-Dade County, Florida","13106","654","null","null","38664","1086","null","null","67821","1410","null","null","108149","1998","null","null","282078","9679","null","null","555008","33401","null","null",
"0500000US12087","Monroe County, Florida","16742","3583","null","null","46053","6160","null","null","78693","7351","null","null","131171","11483","null","null","339066","47129","null","null","623521","136238","null","null",
"0500000US12089","Nassau County, Florida","22924","3634","null","null","57151","6159","null","null","90841","7011","null","null","128661","9450","null","null","299377","39990","null","null","611190","128016","null","null",
"0500000US12091","Okaloosa County, Florida","25416","2276","null","null","51796","2356","null","null","77834","4108","null","null","116878","5415","null","null","222062","14944","null","null","357070","46910","null","null",
"0500000US12095","Orange County, Florida","16281","1203","null","null","45195","1561","null","null","72884","1997","null","null","113874","2665","null","null","294407","19180","null","null","581619","64380","null","null",
"0500000US12097","Osceola County, Florida","16433","2049","null","null","39972","1994","null","null","63531","2993","null","null","96727","4500","null","null","203512","15792","null","null","361806","52838","null","null",
"0500000US12099","Palm Beach County, Florida","16219","994","null","null","45165","1519","null","null","76978","2002","null","null","124589","2210","null","null","344647","17845","null","null","701704","58149","null","null",
"0500000US12101","Pasco County, Florida","16271","1052","null","null","41160","1847","null","null","66677","2633","null","null","106145","3953","null","null","220500","8749","null","null","353420","26784","null","null",
"0500000US12103","Pinellas County, Florida","13307","1038","null","null","40068","1428","null","null","67368","1619","null","null","107694","2423","null","null","278008","16279","null","null","543329","52632","null","null",
"0500000US12105","Polk County, Florida","13899","1188","null","null","38597","1707","null","null","62714","2073","null","null","92564","2414","null","null","177980","7056","null","null","288081","19506","null","null",
"0500000US12107","Putnam County, Florida","9650","2606","null","null","27130","3339","null","null","46093","5455","null","null","73260","9572","null","null","163390","20826","null","null","273963","61835","null","null",
"0500000US12109","St. Johns County, Florida","26257","2284","null","null","62780","4308","null","null","102895","4928","null","null","151733","7373","null","null","341863","31726","null","null","629670","97789","null","null",
