"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)","HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family","HOUSEHOLDS BY TYPE!!Total households!!Married-couple family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no wife present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no husband present, family!!With own children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Nonrelatives","RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Estimate","","1,267,873","800,329","344,949","622,142","234,450","57,143","33,576","121,044","76,923","467,544","375,230","154,589","372,236","370,826","2.41","2.99","","3,057,213","1,267,873","622,792","855,440","114,791","196,317","93,360","","1,252,744","425,560","651,685","11,550","37,680","126,269","1,292,842","348,319","652,843","15,944","121,455","154,281","","40,916","11,945","31","58","8","105","27","","38,781","13,670","","3,472","1,965","2,266","5,967","13,670","7,892","9,829","","791,595","52,320","41,666","327,174","164,326","206,109","","2,104,792","64,952","97,697","649,269","434,337","247,997","413,442","197,098","1,942,143","610,540","","2,421,401","184,032","","3,113,029","365,620","731,248","30,237","1,866,076","174,957","515,705","160,426","","3,119,306","2,662,849","445,484","257,959","187,525","113,326","74,199","10,973","","3,156,145","2,981,008","2,961,868","2,206,656","755,212","19,140","175,137","","175,137","68,344","106,793","","194,277","19,140","4,243","14,897","175,137","66,295","108,842","","175,137","19,433","68,221","26,160","1,102","57,436","2,785","","2,958,262","2,696,964","261,298","99,672","123,829","44,308","59,201","17,084","52,341","26,101","25,927","12,179","","3,156,145","143,883","10,924","49,235","53,933","119,652","231,746","60,777","7,396","1,007,947","5,775","3,453","403,867","59,073","2,205","151,830","40,046","2,515","8,392","23,537","45,244","2,057","30,486","81,325","14,052","2,562","19,070","4,182","","1,267,873","1,147,819","1,059,643"
"    Percent","","1,267,873","63.1%","27.2%","49.1%","18.5%","4.5%","2.6%","9.5%","6.1%","36.9%","29.6%","12.2%","29.4%","29.2%","(X)","(X)","","3,057,213","41.5%","20.4%","28.0%","3.8%","6.4%","3.1%","","1,252,744","34.0%","52.0%","0.9%","3.0%","10.1%","1,292,842","26.9%","50.5%","1.2%","9.4%","11.9%","","40,916","29.2%","(X)","(X)","(X)","(X)","(X)","","38,781","35.2%","","9.0%","5.1%","5.8%","15.4%","13,670","57.7%","71.9%","","791,595","6.6%","5.3%","41.3%","20.8%","26.0%","","2,104,792","3.1%","4.6%","30.8%","20.6%","11.8%","19.6%","9.4%","92.3%","29.0%","","2,421,401","7.6%","","3,113,029","11.7%","731,248","4.1%","1,866,076","9.4%","515,705","31.1%","","3,119,306","85.4%","14.3%","8.3%","6.0%","3.6%","2.4%","0.4%","","3,156,145","94.5%","93.8%","69.9%","23.9%","0.6%","5.5%","","175,137","39.0%","61.0%","","194,277","19,140","22.2%","77.8%","175,137","37.9%","62.1%","","175,137","11.1%","39.0%","14.9%","0.6%","32.8%","1.6%","","2,958,262","91.2%","8.8%","3.4%","4.2%","1.5%","2.0%","0.6%","1.8%","0.9%","0.9%","0.4%","","3,156,145","4.6%","0.3%","1.6%","1.7%","3.8%","7.3%","1.9%","0.2%","31.9%","0.2%","0.1%","12.8%","1.9%","0.1%","4.8%","1.3%","0.1%","0.3%","0.7%","1.4%","0.1%","1.0%","2.6%","0.4%","0.1%","0.6%","0.1%","","1,267,873","90.5%","83.6%"
"Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,133,408","726,748","323,524","570,740","231,960","46,800","25,538","109,208","66,026","406,660","331,106","128,282","353,633","321,188","2.50","3.11","","2,831,878","1,133,408","570,622","834,704","131,095","162,049","70,009","","1,151,456","379,690","608,228","14,761","30,229","118,548","1,173,894","309,411","602,459","18,012","101,075","142,937","","41,218","11,637","34","63","21","104","35","","46,736","22,611","","4,813","5,248","4,383","8,167","22,611","13,655","16,947","","770,432","49,133","36,179","321,065","159,064","204,991","","1,911,426","70,905","101,128","485,753","436,532","170,965","402,368","243,775","1,739,393","646,143","","2,190,632","178,959","","2,854,774","390,351","703,510","34,127","1,707,689","194,225","443,575","161,999","","2,874,208","2,392,841","466,773","266,060","200,713","104,965","95,748","14,594","","2,911,510","2,702,148","2,673,592","1,731,849","941,743","28,556","209,362","","209,362","83,900","125,462","","237,918","28,556","6,622","21,934","209,362","60,129","149,233","","209,352","11,815","69,695","11,663","1,818","111,861","2,500","","2,724,520","2,404,152","320,368","126,001","215,369","86,777","38,563","9,508","51,823","24,915","14,613","4,801","","2,911,510","177,919","10,004","20,297","13,384","46,164","272,940","68,013","7,546","688,593","4,331","5,120","315,674","60,540","1,732","26,895","35,963","2,217","15,595","29,368","52,686","874","17,519","61,042","11,666","4,435","22,095","4,745","","1,133,408","1,043,794","955,764"
"    Percent","","1,133,408","64.1%","28.5%","50.4%","20.5%","4.1%","2.3%","9.6%","5.8%","35.9%","29.2%","11.3%","31.2%","28.3%","(X)","(X)","","2,831,878","40.0%","20.1%","29.5%","4.6%","5.7%","2.5%","","1,151,456","33.0%","52.8%","1.3%","2.6%","10.3%","1,173,894","26.4%","51.3%","1.5%","8.6%","12.2%","","41,218","28.2%","(X)","(X)","(X)","(X)","(X)","","46,736","48.4%","","10.3%","11.2%","9.4%","17.5%","22,611","60.4%","75.0%","","770,432","6.4%","4.7%","41.7%","20.6%","26.6%","","1,911,426","3.7%","5.3%","25.4%","22.8%","8.9%","21.1%","12.8%","91.0%","33.8%","","2,190,632","8.2%","","2,854,774","13.7%","703,510","4.9%","1,707,689","11.4%","443,575","36.5%","","2,874,208","83.3%","16.2%","9.3%","7.0%","3.7%","3.3%","0.5%","","2,911,510","92.8%","91.8%","59.5%","32.3%","1.0%","7.2%","","209,362","40.1%","59.9%","","237,918","28,556","23.2%","76.8%","209,362","28.7%","71.3%","","209,352","5.6%","33.3%","5.6%","0.9%","53.4%","1.2%","","2,724,520","88.2%","11.8%","4.6%","7.9%","3.2%","1.4%","0.3%","1.9%","0.9%","0.5%","0.2%","","2,911,510","6.1%","0.3%","0.7%","0.5%","1.6%","9.4%","2.3%","0.3%","23.7%","0.1%","0.2%","10.8%","2.1%","0.1%","0.9%","1.2%","0.1%","0.5%","1.0%","1.8%","0.0%","0.6%","2.1%","0.4%","0.2%","0.8%","0.2%","","1,133,408","92.1%","84.3%"
"Kentucky","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,732,713","1,138,927","465,327","837,979","310,489","83,684","40,443","217,264","114,395","593,786","486,434","191,416","539,627","511,264","2.50","3.06","","4,336,705","1,732,713","838,515","1,217,496","285,124","262,857","119,548","","1,769,333","572,802","899,011","32,912","53,825","210,783","1,859,769","482,203","890,340","48,676","184,964","253,586","","56,995","19,873","37","56","10","107","20","","106,559","57,859","","9,326","8,692","8,539","31,302","57,859","35,305","43,674","","1,049,367","65,166","51,800","454,090","221,393","256,918","","3,039,414","160,136","240,928","990,911","631,690","261,964","442,090","311,695","2,638,350","753,785","","3,449,056","261,887","","4,388,204","762,102","1,005,586","62,524","2,673,102","417,808","709,516","281,770","","4,414,714","3,744,188","657,991","385,723","272,268","161,812","110,456","12,535","","4,468,402","4,299,056","4,264,057","3,075,790","1,188,267","34,999","169,346","","169,346","68,807","100,539","","204,345","34,999","5,891","29,108","169,346","64,842","104,504","","169,346","23,895","57,613","16,160","1,737","67,508","2,433","","4,194,913","3,958,456","236,457","97,688","116,714","51,905","58,660","19,059","40,330","18,552","20,753","8,172","","4,468,402","636,905","16,107","4,035","4,037","36,110","445,886","65,860","6,081","560,390","5,566","6,336","504,573","87,581","3,524","13,830","38,393","4,581","11,244","59,582","82,727","2,485","30,254","17,900","11,750","3,960","26,992","5,378","","1,732,713","1,537,009","1,415,036"
"    Percent","","1,732,713","65.7%","26.9%","48.4%","17.9%","4.8%","2.3%","12.5%","6.6%","34.3%","28.1%","11.0%","31.1%","29.5%","(X)","(X)","","4,336,705","40.0%","19.3%","28.1%","6.6%","6.1%","2.8%","","1,769,333","32.4%","50.8%","1.9%","3.0%","11.9%","1,859,769","25.9%","47.9%","2.6%","9.9%","13.6%","","56,995","34.9%","(X)","(X)","(X)","(X)","(X)","","106,559","54.3%","","8.8%","8.2%","8.0%","29.4%","57,859","61.0%","75.5%","","1,049,367","6.2%","4.9%","43.3%","21.1%","24.5%","","3,039,414","5.3%","7.9%","32.6%","20.8%","8.6%","14.5%","10.3%","86.8%","24.8%","","3,449,056","7.6%","","4,388,204","17.4%","1,005,586","6.2%","2,673,102","15.6%","709,516","39.7%","","4,414,714","84.8%","14.9%","8.7%","6.2%","3.7%","2.5%","0.3%","","4,468,402","96.2%","95.4%","68.8%","26.6%","0.8%","3.8%","","169,346","40.6%","59.4%","","204,345","34,999","16.8%","83.2%","169,346","38.3%","61.7%","","169,346","14.1%","34.0%","9.5%","1.0%","39.9%","1.4%","","4,194,913","94.4%","5.6%","2.3%","2.8%","1.2%","1.4%","0.5%","1.0%","0.4%","0.5%","0.2%","","4,468,402","14.3%","0.4%","0.1%","0.1%","0.8%","10.0%","1.5%","0.1%","12.5%","0.1%","0.1%","11.3%","2.0%","0.1%","0.3%","0.9%","0.1%","0.3%","1.3%","1.9%","0.1%","0.7%","0.4%","0.3%","0.1%","0.6%","0.1%","","1,732,713","88.7%","81.7%"
"Louisiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,737,220","1,104,847","459,211","748,604","274,123","88,289","41,065","267,954","144,023","632,373","532,003","190,943","529,291","505,978","2.61","3.30","","4,530,479","1,737,220","748,875","1,421,420","369,734","253,230","109,042","","1,805,868","707,937","820,517","33,153","54,354","189,907","1,936,884","660,267","808,647","50,114","183,315","234,541","","62,709","28,014","41","57","15","105","21","","106,403","50,671","","6,280","13,505","10,216","20,670","50,671","32,876","34,141","","1,149,802","78,277","56,326","496,927","246,736","271,536","","3,125,733","146,205","296,354","1,071,772","649,675","203,074","496,634","262,019","2,683,174","758,653","","3,546,810","247,339","","4,556,078","701,262","1,095,836","61,320","2,761,357","374,421","698,885","265,521","","4,603,081","4,033,845","556,198","333,806","222,392","141,037","81,355","13,038","","4,659,978","4,464,951","4,432,319","3,640,067","792,252","32,632","195,027","","195,027","77,832","117,195","","227,659","32,632","6,396","26,236","195,027","66,647","128,380","","195,027","14,101","62,800","8,996","364","106,427","2,339","","4,358,121","4,025,232","332,889","121,208","155,230","72,629","103,741","17,301","53,408","25,746","20,510","5,532","","4,659,978","348,541","22,526","3,339","2,759","18,020","218,059","479,015","153,928","302,363","8,372","3,596","285,660","207,433","1,012","12,020","20,957","3,726","5,540","28,750","42,715","647","52,589","13,144","2,246","2,195","13,434","7,355","","1,737,220","1,517,731","1,356,709"
"    Percent","","1,737,220","63.6%","26.4%","43.1%","15.8%","5.1%","2.4%","15.4%","8.3%","36.4%","30.6%","11.0%","30.5%","29.1%","(X)","(X)","","4,530,479","38.3%","16.5%","31.4%","8.2%","5.6%","2.4%","","1,805,868","39.2%","45.4%","1.8%","3.0%","10.5%","1,936,884","34.1%","41.7%","2.6%","9.5%","12.1%","","62,709","44.7%","(X)","(X)","(X)","(X)","(X)","","106,403","47.6%","","5.9%","12.7%","9.6%","19.4%","50,671","64.9%","67.4%","","1,149,802","6.8%","4.9%","43.2%","21.5%","23.6%","","3,125,733","4.7%","9.5%","34.3%","20.8%","6.5%","15.9%","8.4%","85.8%","24.3%","","3,546,810","7.0%","","4,556,078","15.4%","1,095,836","5.6%","2,761,357","13.6%","698,885","38.0%","","4,603,081","87.6%","12.1%","7.3%","4.8%","3.1%","1.8%","0.3%","","4,659,978","95.8%","95.1%","78.1%","17.0%","0.7%","4.2%","","195,027","39.9%","60.1%","","227,659","32,632","19.6%","80.4%","195,027","34.2%","65.8%","","195,027","7.2%","32.2%","4.6%","0.2%","54.6%","1.2%","","4,358,121","92.4%","7.6%","2.8%","3.6%","1.7%","2.4%","0.4%","1.2%","0.6%","0.5%","0.1%","","4,659,978","7.5%","0.5%","0.1%","0.1%","0.4%","4.7%","10.3%","3.3%","6.5%","0.2%","0.1%","6.1%","4.5%","0.0%","0.3%","0.4%","0.1%","0.1%","0.6%","0.9%","0.0%","1.1%","0.3%","0.0%","0.0%","0.3%","0.2%","","1,737,220","87.4%","78.1%"
"Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","570,307","342,542","123,657","267,015","83,003","24,306","11,824","51,221","28,830","227,765","175,631","78,602","138,709","196,408","2.28","2.85","","1,302,568","570,307","266,502","311,012","55,103","99,644","52,404","","551,153","176,939","278,845","5,828","17,785","71,756","583,432","145,637","284,802","5,148","55,315","92,530","","14,372","4,405","27","51","4","104","17","","19,233","5,668","","1,134","1,294","667","2,573","5,668","3,691","3,601","","270,425","16,685","11,246","111,528","58,108","72,858","","983,382","25,361","43,100","309,259","200,338","95,274","197,489","112,561","914,921","310,050","","1,088,320","105,385","","1,323,289","219,649","248,087","15,277","807,602","114,014","267,600","90,358","","1,324,095","1,143,612","177,159","105,328","71,831","37,125","34,706","3,324","","1,338,404","1,290,986","1,276,075","835,365","440,710","14,911","47,418","","47,418","24,885","22,533","","62,329","14,911","1,807","13,104","47,418","13,802","33,616","","47,418","10,809","14,290","9,203","489","4,064","8,563","","1,274,994","1,196,971","78,023","19,254","10,404","2,125","45,048","8,842","10,674","3,610","11,897","4,677","","1,338,404","89,276","5,648","2,970","4,763","11,636","237,932","173,951","113,598","99,882","6,007","4,206","214,353","85,459","4,116","11,449","28,296","7,977","8,038","20,440","57,858","1,811","12,542","22,137","2,057","2,258","11,200","1,949","","570,307","515,212","478,825"
"    Percent","","570,307","60.1%","21.7%","46.8%","14.6%","4.3%","2.1%","9.0%","5.1%","39.9%","30.8%","13.8%","24.3%","34.4%","(X)","(X)","","1,302,568","43.8%","20.5%","23.9%","4.2%","7.6%","4.0%","","551,153","32.1%","50.6%","1.1%","3.2%","13.0%","583,432","25.0%","48.8%","0.9%","9.5%","15.9%","","14,372","30.6%","(X)","(X)","(X)","(X)","(X)","","19,233","29.5%","","5.9%","6.7%","3.5%","13.4%","5,668","65.1%","63.5%","","270,425","6.2%","4.2%","41.2%","21.5%","26.9%","","983,382","2.6%","4.4%","31.4%","20.4%","9.7%","20.1%","11.4%","93.0%","31.5%","","1,088,320","9.7%","","1,323,289","16.6%","248,087","6.2%","807,602","14.1%","267,600","33.8%","","1,324,095","86.4%","13.4%","8.0%","5.4%","2.8%","2.6%","0.3%","","1,338,404","96.5%","95.3%","62.4%","32.9%","1.1%","3.5%","","47,418","52.5%","47.5%","","62,329","14,911","12.1%","87.9%","47,418","29.1%","70.9%","","47,418","22.8%","30.1%","19.4%","1.0%","8.6%","18.1%","","1,274,994","93.9%","6.1%","1.5%","0.8%","0.2%","3.5%","0.7%","0.8%","0.3%","0.9%","0.4%","","1,338,404","6.7%","0.4%","0.2%","0.4%","0.9%","17.8%","13.0%","8.5%","7.5%","0.4%","0.3%","16.0%","6.4%","0.3%","0.9%","2.1%","0.6%","0.6%","1.5%","4.3%","0.1%","0.9%","1.7%","0.2%","0.2%","0.8%","0.1%","","570,307","90.3%","84.0%"
"Maryland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
