"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US39145","Scioto County, Ohio","6909","null","1577","null","20202","null","2791","null","38353","5247","null","null","68369","5940","null","null","131262","11537","null","null","200393","29108","null","null",
"0500000US39151","Stark County, Ohio","12506","null","1021","null","31056","null","1482","null","52281","2127","null","null","81609","2296","null","null","158486","6512","null","null","252730","21344","null","null",
"0500000US39153","Summit County, Ohio","13790","null","875","null","35363","null","1609","null","59361","2329","null","null","91039","2428","null","null","195993","10067","null","null","350087","33073","null","null",
"0500000US39155","Trumbull County, Ohio","10057","null","1180","null","26778","null","2204","null","46685","2899","null","null","72978","3492","null","null","144739","8422","null","null","228078","24808","null","null",
"0500000US39157","Tuscarawas County, Ohio","14195","null","1874","null","32112","null","2497","null","49836","3680","null","null","79868","6287","null","null","155907","13858","null","null","235490","29542","null","null",
"0500000US39165","Warren County, Ohio","24059","null","2617","null","56504","null","3698","null","86521","4099","null","null","126446","5395","null","null","256223","22263","null","null","418757","70323","null","null",
"0500000US39169","Wayne County, Ohio","17554","null","1792","null","37948","null","2278","null","58973","2386","null","null","83360","3030","null","null","160211","18547","null","null","281795","65734","null","null",
"0500000US39173","Wood County, Ohio","14996","null","1744","null","37696","null","3327","null","63791","4255","null","null","98290","5175","null","null","198016","17649","null","null","319892","43284","null","null",
"0500000US40017","Canadian County, Oklahoma","21335","null","2150","null","47015","null","2860","null","70018","3547","null","null","98554","4392","null","null","175477","12137","null","null","274454","37982","null","null",
"0500000US40027","Cleveland County, Oklahoma","15208","null","1779","null","39524","null","2023","null","62403","2662","null","null","92388","3664","null","null","187561","14760","null","null","321525","46758","null","null",
"0500000US40031","Comanche County, Oklahoma","12047","null","1916","null","32326","null","2880","null","51956","3455","null","null","78255","4370","null","null","156705","16865","null","null","269936","56950","null","null",
"0500000US40037","Creek County, Oklahoma","12791","null","1493","null","31853","null","2957","null","55385","3961","null","null","83249","4815","null","null","175678","25988","null","null","324628","91510","null","null",
"0500000US40101","Muskogee County, Oklahoma","10121","null","1585","null","28522","null","2551","null","45496","3537","null","null","71457","4807","null","null","156414","19539","null","null","262646","62307","null","null",
"0500000US40109","Oklahoma County, Oklahoma","12674","null","764","null","32295","null","1243","null","53162","1562","null","null","83138","2251","null","null","208615","10872","null","null","406680","34292","null","null",
"0500000US40119","Payne County, Oklahoma","7713","null","2155","null","26438","null","2603","null","47205","4354","null","null","75008","6613","null","null","179692","33502","null","null","340302","103790","null","null",
"0500000US40125","Pottawatomie County, Oklahoma","10033","null","1750","null","28472","null","2319","null","48203","3302","null","null","73418","4224","null","null","144107","14716","null","null","242760","47747","null","null",
"0500000US40131","Rogers County, Oklahoma","16731","null","1909","null","39517","null","2583","null","60798","3198","null","null","95024","4735","null","null","202400","22559","null","null","362420","67795","null","null",
"0500000US40143","Tulsa County, Oklahoma","12967","null","644","null","34072","null","1003","null","56008","1329","null","null","88052","1881","null","null","205772","8250","null","null","374847","26232","null","null",
"0500000US40145","Wagoner County, Oklahoma","17101","null","2022","null","41827","null","2490","null","64229","4048","null","null","93148","4323","null","null","168242","15035","null","null","267366","40308","null","null",
"0500000US41003","Benton County, Oregon","10840","null","1969","null","34310","null","3988","null","64120","5345","null","null","103034","7811","null","null","203300","21928","null","null","325236","61991","null","null",
"0500000US41005","Clackamas County, Oregon","20854","null","1874","null","51704","null","2401","null","81167","2971","null","null","122664","4665","null","null","272036","19701","null","null","478296","58547","null","null",
"0500000US41017","Deschutes County, Oregon","16205","null","2324","null","41818","null","3664","null","68030","3878","null","null","104165","7150","null","null","231131","18099","null","null","404216","45850","null","null",
"0500000US41019","Douglas County, Oregon","13941","null","1760","null","30616","null","2968","null","47588","3671","null","null","70644","4702","null","null","134697","11994","null","null","203211","31997","null","null",
"0500000US41029","Jackson County, Oregon","13681","null","1719","null","34126","null","2711","null","56500","3277","null","null","84198","4624","null","null","186982","20232","null","null","350123","68404","null","null",
"0500000US41033","Josephine County, Oregon","11004","null","2176","null","29546","null","3623","null","48690","4249","null","null","72958","5035","null","null","152021","21688","null","null","259543","62406","null","null",
"0500000US41035","Klamath County, Oregon","11059","null","2390","null","26655","null","4493","null","45536","5514","null","null","71844","6646","null","null","127702","11425","null","null","203978","34835","null","null",
"0500000US41039","Lane County, Oregon","12333","null","1049","null","32312","null","1627","null","53504","1991","null","null","80706","2628","null","null","174195","9953","null","null","302608","30023","null","null",
"0500000US41043","Linn County, Oregon","14904","null","2133","null","35863","null","3122","null","55078","3667","null","null","80066","5124","null","null","159034","17578","null","null","251310","56435","null","null",
"0500000US41047","Marion County, Oregon","14570","null","1612","null","35459","null","2350","null","57001","2764","null","null","87711","3601","null","null","165953","12223","null","null","264824","41538","null","null",
"0500000US41051","Multnomah County, Oregon","14907","null","806","null","41132","null","1407","null","71133","1837","null","null","110654","2795","null","null","242360","10317","null","null","423767","32719","null","null",
"0500000US41053","Polk County, Oregon","13947","null","2753","null","37542","null","3802","null","62110","5186","null","null","90297","5828","null","null","206806","44730","null","null","389770","167492","null","null",
"0500000US41059","Umatilla County, Oregon","12223","null","2141","null","31332","null","4044","null","57238","6354","null","null","83188","6810","null","null","153721","16742","null","null","227648","34724","null","null",
"0500000US41067","Washington County, Oregon","22480","null","1501","null","51517","null","2122","null","83600","2326","null","null","123697","2993","null","null","242228","11075","null","null","401866","31997","null","null",
"0500000US41071","Yamhill County, Oregon","11992","null","2787","null","35650","null","4713","null","62160","6574","null","null","95640","6519","null","null","208503","34642","null","null","390965","107567","null","null",
"0500000US42001","Adams County, Pennsylvania","16864","null","2323","null","41510","null","2743","null","64054","2999","null","null","93464","3779","null","null","168900","11989","null","null","260276","40207","null","null",
"0500000US42003","Allegheny County, Pennsylvania","12631","null","511","null","34604","null","938","null","60370","1419","null","null","97684","1813","null","null","221975","6563","null","null","402573","20889","null","null",
"0500000US42005","Armstrong County, Pennsylvania","12621","null","1570","null","31614","null","2235","null","50574","3387","null","null","79432","4353","null","null","152354","15019","null","null","242950","44115","null","null",
