"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US40027","Cleveland County, Oklahoma","15183","null","1489","null","37741","null","2412","null","60944","2661","null","null","89049","3536","null","null","182984","null","14471","null","314140","null","49822","null",
"0500000US40031","Comanche County, Oklahoma","11730","null","1552","null","29991","null","3067","null","50822","3292","null","null","78679","4079","null","null","162821","null","27062","null","313563","null","104248","null",
"0500000US40037","Creek County, Oklahoma","10002","null","1453","null","28590","null","2466","null","47601","3311","null","null","73450","3717","null","null","143316","null","13709","null","235396","null","44356","null",
"0500000US40101","Muskogee County, Oklahoma","7148","null","1074","null","19573","null","2048","null","36585","3375","null","null","62309","4560","null","null","127296","null","10978","null","195749","null","30404","null",
"0500000US40109","Oklahoma County, Oklahoma","12204","null","854","null","31987","null","942","null","51747","1489","null","null","82167","1959","null","null","200826","null","10617","null","386061","null","34440","null",
"0500000US40119","Payne County, Oklahoma","7120","null","1891","null","21759","null","2098","null","37038","3398","null","null","64217","6730","null","null","141170","null","12493","null","221597","null","34129","null",
"0500000US40125","Pottawatomie County, Oklahoma","10632","null","1448","null","27640","null","2580","null","48686","3271","null","null","75666","3784","null","null","145332","null","9648","null","229974","null","26007","null",
"0500000US40131","Rogers County, Oklahoma","16474","null","1142","null","37132","null","2523","null","60823","3579","null","null","89346","4161","null","null","167395","null","10921","null","252275","null","30021","null",
"0500000US40143","Tulsa County, Oklahoma","12337","null","524","null","32028","null","865","null","52797","1038","null","null","83159","1638","null","null","191131","null","7233","null","345945","null","22582","null",
"0500000US40145","Wagoner County, Oklahoma","15840","null","1993","null","38211","null","2016","null","58433","3398","null","null","88867","3430","null","null","162676","null","13557","null","263348","null","44516","null",
"0500000US41003","Benton County, Oregon","11317","null","2100","null","34857","null","3330","null","59632","4813","null","null","92221","6743","null","null","219423","null","37958","null","412989","null","122996","null",
"0500000US41005","Clackamas County, Oregon","19279","null","1541","null","49942","null","2196","null","80007","2921","null","null","119864","4066","null","null","249376","null","14334","null","434163","null","45499","null",
"0500000US41017","Deschutes County, Oregon","17271","null","2307","null","41077","null","3875","null","65905","3944","null","null","91974","4052","null","null","186589","null","17629","null","334169","null","50535","null",
"0500000US41019","Douglas County, Oregon","13206","null","2068","null","30979","null","2845","null","48013","3240","null","null","73867","4622","null","null","152367","null","15386","null","266368","null","45461","null",
"0500000US41029","Jackson County, Oregon","12768","null","1116","null","30641","null","2075","null","51177","2396","null","null","75920","3572","null","null","180736","null","20840","null","334883","null","64829","null",
"0500000US41033","Josephine County, Oregon","9018","null","1726","null","26142","null","4211","null","45124","4387","null","null","69345","5970","null","null","155017","null","22835","null","294827","null","75496","null",
"0500000US41035","Klamath County, Oregon","9656","null","1388","null","23840","null","2399","null","39490","3949","null","null","64655","7267","null","null","128905","null","12282","null","209228","null","36340","null",
"0500000US41039","Lane County, Oregon","10771","null","824","null","29196","null","1356","null","50639","1954","null","null","78658","2293","null","null","173699","null","12519","null","318395","null","42215","null",
"0500000US41043","Linn County, Oregon","12906","null","1992","null","32314","null","3084","null","52106","4105","null","null","79638","5187","null","null","147025","null","12155","null","222717","null","35535","null",
"0500000US41047","Marion County, Oregon","14063","null","1582","null","35800","null","1832","null","56667","2636","null","null","84951","3230","null","null","181047","null","13898","null","326555","null","50478","null",
"0500000US41051","Multnomah County, Oregon","12795","null","892","null","37625","null","1540","null","64300","1953","null","null","101238","2399","null","null","215878","null","8730","null","364247","null","25000","null",
"0500000US41053","Polk County, Oregon","10847","null","2773","null","30815","null","3786","null","56116","4484","null","null","82622","4502","null","null","150027","null","10065","null","225348","null","19750","null",
"0500000US41059","Umatilla County, Oregon","10789","null","2934","null","31432","null","4146","null","52988","5093","null","null","74983","5618","null","null","142449","null","11267","null","215494","null","29812","null",
"0500000US41067","Washington County, Oregon","21133","null","1412","null","50831","null","1817","null","80947","1912","null","null","116736","2636","null","null","225956","null","11290","null","370568","null","36675","null",
"0500000US41071","Yamhill County, Oregon","16089","null","3219","null","40265","null","3391","null","62748","4874","null","null","94626","6717","null","null","198136","null","23149","null","356528","null","69581","null",
"0500000US42001","Adams County, Pennsylvania","16543","null","1727","null","38541","null","2850","null","63661","3836","null","null","94661","4737","null","null","166636","null","12199","null","256313","null","34066","null",
"0500000US42003","Allegheny County, Pennsylvania","12823","null","558","null","33966","null","798","null","58820","1318","null","null","93226","1850","null","null","216925","null","7837","null","395748","null","24660","null",
"0500000US42005","Armstrong County, Pennsylvania","11314","null","1323","null","26776","null","2278","null","46364","4180","null","null","74115","4961","null","null","135680","null","10564","null","207350","null","29794","null",
"0500000US42007","Beaver County, Pennsylvania","12223","null","1284","null","32390","null","2324","null","55618","2398","null","null","86150","3039","null","null","158043","null","11156","null","254115","null","39006","null",
"0500000US42011","Berks County, Pennsylvania","15020","null","1072","null","37847","null","1427","null","61095","1679","null","null","92087","2664","null","null","188718","null","10657","null","328436","null","33941","null",
"0500000US42013","Blair County, Pennsylvania","9742","null","1658","null","28063","null","2424","null","46263","2909","null","null","70224","4303","null","null","144814","null","13741","null","246018","null","38431","null",
"0500000US42017","Bucks County, Pennsylvania","19822","null","1355","null","51508","null","1975","null","85242","2198","null","null","132129","3469","null","null","274229","null","9997","null","458107","null","33850","null",
"0500000US42019","Butler County, Pennsylvania","15992","null","1571","null","43009","null","2466","null","69280","3056","null","null","105687","4814","null","null","213683","null","13699","null","358033","null","44879","null",
"0500000US42021","Cambria County, Pennsylvania","12390","null","909","null","27731","null","1807","null","46641","2396","null","null","71961","2707","null","null","135043","null","6888","null","206636","null","20172","null",
"0500000US42025","Carbon County, Pennsylvania","10973","null","2424","null","31850","null","4089","null","50094","4434","null","null","75755","6035","null","null","135310","null","10219","null","185533","null","20196","null",
"0500000US42027","Centre County, Pennsylvania","10657","null","1846","null","32387","null","2511","null","56622","3113","null","null","90090","4579","null","null","189201","null","18260","null","322239","null","49886","null",
