"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003M","B19081_003MA","B19081_003EA","B19081_004E","B19081_004M","B19081_004MA","B19081_004EA","B19081_005E","B19081_005M","B19081_005MA","B19081_005EA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US53027","Grays Harbor County, Washington","7832","2252","null","null","24843","null","3346","null","42081","4754","null","null","66982","5060","null","null","117922","10408","null","null","176668","23738","null","null",
"0500000US53029","Island County, Washington","13853","2200","null","null","33694","null","3360","null","53424","4389","null","null","82044","5736","null","null","178307","23530","null","null","321832","76513","null","null",
"0500000US53033","King County, Washington","15527","614","null","null","42273","null","856","null","72214","1378","null","null","114231","1680","null","null","248143","6670","null","null","433929","20840","null","null",
"0500000US53035","Kitsap County, Washington","15156","1497","null","null","38812","null","2083","null","63630","2503","null","null","95196","3383","null","null","185486","12501","null","null","314585","43288","null","null",
"0500000US53041","Lewis County, Washington","9856","2004","null","null","26654","null","2806","null","40717","3162","null","null","61294","3671","null","null","120055","15260","null","null","182739","45071","null","null",
"0500000US53053","Pierce County, Washington","13193","763","null","null","36033","null","1262","null","58310","1413","null","null","88357","2003","null","null","168727","5833","null","null","269477","16516","null","null",
"0500000US53057","Skagit County, Washington","12892","1702","null","null","32896","null","2540","null","52819","3091","null","null","80811","4832","null","null","163741","18678","null","null","283440","64363","null","null",
"0500000US53061","Snohomish County, Washington","15479","1081","null","null","41879","null","1762","null","67452","1810","null","null","99240","2269","null","null","191419","8069","null","null","317326","26193","null","null",
"0500000US53063","Spokane County, Washington","10060","963","null","null","27430","null","1389","null","47371","1756","null","null","73992","2156","null","null","148249","7037","null","null","238681","23171","null","null",
"0500000US53067","Thurston County, Washington","13769","1832","null","null","37593","null","2405","null","59515","2645","null","null","86507","3082","null","null","161443","7538","null","null","256861","24044","null","null",
"0500000US53073","Whatcom County, Washington","10166","1384","null","null","28295","null","2341","null","50652","3661","null","null","81062","4082","null","null","151006","9908","null","null","238809","28482","null","null",
"0500000US53077","Yakima County, Washington","12096","983","null","null","27184","null","1687","null","42389","2176","null","null","63663","2849","null","null","123486","9657","null","null","200872","28336","null","null",
"0500000US54003","Berkeley County, West Virginia","13498","1964","null","null","36301","null","3835","null","55174","3723","null","null","77409","4634","null","null","145752","17002","null","null","229592","55876","null","null",
"0500000US54011","Cabell County, West Virginia","7920","979","null","null","20152","null","2471","null","38469","3406","null","null","63857","4987","null","null","160892","27521","null","null","314816","91168","null","null",
"0500000US54033","Harrison County, West Virginia","8747","2055","null","null","24814","null","2794","null","41702","4445","null","null","67577","6667","null","null","151982","22109","null","null","272330","66742","null","null",
"0500000US54039","Kanawha County, West Virginia","12053","1222","null","null","28895","null","1886","null","46888","2284","null","null","70620","3216","null","null","162120","14466","null","null","301508","43135","null","null",
"0500000US54061","Monongalia County, West Virginia","5875","1701","null","null","22900","null","3801","null","48879","4767","null","null","78815","6498","null","null","165441","13641","null","null","268603","33502","null","null",
"0500000US54081","Raleigh County, West Virginia","6389","1580","null","null","20671","null","3008","null","39701","3700","null","null","67046","5030","null","null","124096","10757","null","null","181340","19066","null","null",
"0500000US54107","Wood County, West Virginia","10713","1396","null","null","25066","null","2193","null","42366","2912","null","null","64126","3982","null","null","127366","9808","null","null","203810","31360","null","null",
"0500000US55009","Brown County, Wisconsin","13529","1070","null","null","32218","null","1364","null","51600","2157","null","null","78274","3052","null","null","171124","17556","null","null","317553","62119","null","null",
"0500000US55025","Dane County, Wisconsin","13964","1093","null","null","36733","null","1328","null","60005","1581","null","null","92729","2464","null","null","196334","10105","null","null","343213","33304","null","null",
"0500000US55027","Dodge County, Wisconsin","13158","1734","null","null","32543","null","2871","null","51130","2743","null","null","74264","3293","null","null","122413","6769","null","null","176911","20445","null","null",
"0500000US55035","Eau Claire County, Wisconsin","13458","1608","null","null","29965","null","2390","null","49252","3290","null","null","76348","4682","null","null","143862","10326","null","null","218323","25767","null","null",
"0500000US55039","Fond du Lac County, Wisconsin","15250","1481","null","null","34092","null","2248","null","54297","2525","null","null","79179","3714","null","null","142988","12509","null","null","237046","45423","null","null",
"0500000US55055","Jefferson County, Wisconsin","15775","1886","null","null","34048","null","2220","null","51870","3603","null","null","79886","4586","null","null","160010","23263","null","null","277641","85730","null","null",
"0500000US55059","Kenosha County, Wisconsin","11073","1399","null","null","30276","null","2456","null","52020","2822","null","null","80136","3921","null","null","157850","15192","null","null","253926","47384","null","null",
"0500000US55063","La Crosse County, Wisconsin","11734","1444","null","null","30654","null","2860","null","51465","2871","null","null","76608","3034","null","null","151878","15286","null","null","272049","50458","null","null",
"0500000US55071","Manitowoc County, Wisconsin","13004","1596","null","null","30545","null","2170","null","47478","2679","null","null","72249","3970","null","null","143959","12190","null","null","249506","37649","null","null",
"0500000US55073","Marathon County, Wisconsin","12626","1402","null","null","30860","null","2217","null","51554","2212","null","null","78231","3344","null","null","157444","13157","null","null","275351","46282","null","null",
"0500000US55079","Milwaukee County, Wisconsin","9328","442","null","null","24767","null","630","null","42214","1039","null","null","67684","1496","null","null","150740","5380","null","null","269440","17699","null","null",
"0500000US55087","Outagamie County, Wisconsin","15638","1357","null","null","36909","null","2106","null","56642","2172","null","null","81115","2644","null","null","154260","13702","null","null","262986","49942","null","null",
"0500000US55089","Ozaukee County, Wisconsin","17733","2733","null","null","42778","null","4018","null","69709","4322","null","null","104249","6131","null","null","264838","43084","null","null","547460","139198","null","null",
"0500000US55097","Portage County, Wisconsin","10561","1956","null","null","28828","null","2961","null","48873","3505","null","null","75062","4203","null","null","138612","12273","null","null","225356","36589","null","null",
"0500000US55101","Racine County, Wisconsin","13043","1616","null","null","33474","null","2328","null","54475","2669","null","null","85141","3681","null","null","164943","10067","null","null","266103","35533","null","null",
"0500000US55105","Rock County, Wisconsin","12535","1484","null","null","29627","null","1860","null","47721","3152","null","null","72905","2886","null","null","133123","6831","null","null","203217","17741","null","null",
"0500000US55109","St. Croix County, Wisconsin","19808","3040","null","null","45888","null","4166","null","67979","4544","null","null","95171","4637","null","null","206127","30771","null","null","383537","110218","null","null",
"0500000US55117","Sheboygan County, Wisconsin","14768","1406","null","null","33286","null","2048","null","50464","2502","null","null","72781","3189","null","null","135188","9649","null","null","215309","31064","null","null",
"0500000US55127","Walworth County, Wisconsin","13056","1674","null","null","30378","null","2617","null","52137","3094","null","null","82165","3764","null","null","168940","16710","null","null","307779","60610","null","null",
