"GEO_ID","NAME","B19081_001E","B19081_001EA","B19081_001M","B19081_001MA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006M","B19081_006MA","B19081_006EA",
"Geography","Geographic Area Name","Estimate!!Quintile Means:!!Lowest Quintile","Annotation of Estimate!!Quintile Means:!!Lowest Quintile","Margin of Error!!Quintile Means:!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means:!!Lowest Quintile","Estimate!!Quintile Means:!!Second Quintile","Annotation of Estimate!!Quintile Means:!!Second Quintile","Margin of Error!!Quintile Means:!!Second Quintile","Annotation of Margin of Error!!Quintile Means:!!Second Quintile","Estimate!!Quintile Means:!!Third Quintile","Annotation of Estimate!!Quintile Means:!!Third Quintile","Margin of Error!!Quintile Means:!!Third Quintile","Annotation of Margin of Error!!Quintile Means:!!Third Quintile","Estimate!!Quintile Means:!!Fourth Quintile","Annotation of Estimate!!Quintile Means:!!Fourth Quintile","Margin of Error!!Quintile Means:!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means:!!Fourth Quintile","Estimate!!Quintile Means:!!Highest Quintile","Annotation of Estimate!!Quintile Means:!!Highest Quintile","Margin of Error!!Quintile Means:!!Highest Quintile","Annotation of Margin of Error!!Quintile Means:!!Highest Quintile","Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent",
"0500000US25021","Norfolk County, Massachusetts","20540","null","1597","null","66582","null","3402","null","115457","null","4103","null","179815","null","5267","null","423064","null","19027","null","778531","56815","null","null",
"0500000US25023","Plymouth County, Massachusetts","20658","null","1751","null","58865","null","3044","null","100311","null","3799","null","153626","null","4957","null","332180","null","19380","null","604736","59407","null","null",
"0500000US25025","Suffolk County, Massachusetts","9522","null","947","null","39317","null","2632","null","78859","null","3378","null","132684","null","4776","null","315680","null","16337","null","564734","44338","null","null",
"0500000US25027","Worcester County, Massachusetts","16277","null","1162","null","48338","null","2121","null","85262","null","2649","null","131603","null","3521","null","256491","null","9610","null","415754","29937","null","null",
"0500000US26005","Allegan County, Michigan","19049","null","2880","null","48736","null","4221","null","74563","null","3565","null","103904","null","4727","null","206990","null","25143","null","371293","90513","null","null",
"0500000US26017","Bay County, Michigan","12925","null","2103","null","34584","null","2641","null","56480","null","3567","null","83343","null","5286","null","173510","null","33040","null","290793","117140","null","null",
"0500000US26021","Berrien County, Michigan","13558","null","1220","null","32850","null","2245","null","57418","null","3471","null","94735","null","4438","null","238102","null","25572","null","466282","92685","null","null",
"0500000US26025","Calhoun County, Michigan","14209","null","1702","null","33593","null","2762","null","55481","null","4203","null","89316","null","6443","null","188800","null","21278","null","319741","66669","null","null",
"0500000US26037","Clinton County, Michigan","20942","null","3261","null","49654","null","3901","null","77360","null","4753","null","109925","null","5713","null","216602","null","26750","null","382608","90521","null","null",
"0500000US26045","Eaton County, Michigan","18554","null","2712","null","44241","null","3522","null","69266","null","4466","null","102032","null","5049","null","194346","null","13825","null","304367","36283","null","null",
"0500000US26049","Genesee County, Michigan","11585","null","1230","null","32851","null","1435","null","52844","null","1945","null","82810","null","2828","null","176750","null","11762","null","295750","38928","null","null",
"0500000US26055","Grand Traverse County, Michigan","19079","null","2502","null","41926","null","3731","null","66139","null","4629","null","97426","null","5979","null","199956","null","29298","null","382324","95867","null","null",
"0500000US26065","Ingham County, Michigan","10779","null","1714","null","33722","null","2113","null","57544","null","2348","null","91680","null","3528","null","202407","null","19070","null","365649","68310","null","null",
"0500000US26067","Ionia County, Michigan","16090","null","3253","null","41874","null","4080","null","64459","null","5051","null","88339","null","6140","null","152806","null","10841","null","219907","19772","null","null",
"0500000US26075","Jackson County, Michigan","15322","null","2122","null","38044","null","2709","null","58708","null","3135","null","90834","null","5033","null","195250","null","20544","null","345260","64728","null","null",
"0500000US26077","Kalamazoo County, Michigan","12514","null","1545","null","36113","null","2484","null","61856","null","2676","null","95066","null","4127","null","189039","null","9252","null","297704","25452","null","null",
"0500000US26081","Kent County, Michigan","17378","null","1468","null","45688","null","1691","null","72287","null","2097","null","106610","null","3017","null","226926","null","12452","null","398116","38936","null","null",
"0500000US26087","Lapeer County, Michigan","15786","null","3356","null","45206","null","4495","null","70724","null","3884","null","101089","null","5428","null","188531","null","18336","null","300718","58613","null","null",
"0500000US26091","Lenawee County, Michigan","13885","null","2002","null","36229","null","3893","null","61434","null","5011","null","91675","null","5231","null","175839","null","18941","null","296977","61544","null","null",
"0500000US26093","Livingston County, Michigan","26097","null","1910","null","58591","null","2499","null","91648","null","3414","null","132949","null","4785","null","257352","null","24891","null","441907","85794","null","null",
"0500000US26099","Macomb County, Michigan","15985","null","993","null","41636","null","1184","null","68158","null","1702","null","102723","null","2377","null","202171","null","8491","null","328992","27968","null","null",
"0500000US26103","Marquette County, Michigan","11798","null","3091","null","33766","null","4090","null","56463","null","5449","null","87374","null","6135","null","155628","null","14056","null","240460","41651","null","null",
"0500000US26111","Midland County, Michigan","14798","null","2561","null","39356","null","3613","null","67441","null","4759","null","109137","null","7925","null","223544","null","21940","null","360219","64739","null","null",
"0500000US26115","Monroe County, Michigan","16522","null","2255","null","41828","null","3550","null","66151","null","3205","null","98740","null","5314","null","188771","null","17379","null","293084","54371","null","null",
"0500000US26117","Montcalm County, Michigan","15508","null","2196","null","35345","null","3303","null","55496","null","4212","null","79506","null","5111","null","144467","null","11571","null","217238","29481","null","null",
"0500000US26121","Muskegon County, Michigan","14765","null","1547","null","35466","null","2335","null","56297","null","2927","null","84335","null","4036","null","163454","null","12560","null","271708","37405","null","null",
"0500000US26125","Oakland County, Michigan","19365","null","998","null","52268","null","1406","null","87337","null","1618","null","134923","null","2045","null","294895","null","8806","null","522534","25972","null","null",
"0500000US26139","Ottawa County, Michigan","20075","null","2286","null","50250","null","2759","null","78838","null","2722","null","114346","null","3945","null","245404","null","29210","null","451668","103005","null","null",
"0500000US26145","Saginaw County, Michigan","9154","null","1515","null","27195","null","2577","null","50901","null","3320","null","80570","null","3533","null","160998","null","8820","null","248225","19784","null","null",
"0500000US26147","St. Clair County, Michigan","16729","null","1577","null","40592","null","2510","null","61713","null","2937","null","92056","null","4418","null","176961","null","14651","null","278864","47714","null","null",
"0500000US26155","Shiawassee County, Michigan","14445","null","2195","null","36800","null","2394","null","53971","null","3812","null","83186","null","5604","null","148700","null","10644","null","212096","23753","null","null",
"0500000US26159","Van Buren County, Michigan","13570","null","1786","null","34552","null","3685","null","59622","null","4813","null","92446","null","6528","null","167748","null","11809","null","232554","23718","null","null",
"0500000US26161","Washtenaw County, Michigan","15994","null","1799","null","45925","null","2352","null","77704","null","2780","null","125391","null","3836","null","288201","null","15803","null","523467","49406","null","null",
"0500000US26163","Wayne County, Michigan","10296","null","515","null","31048","null","836","null","53433","null","1188","null","87484","null","1486","null","200277","null","6499","null","357822","22041","null","null",
"0500000US27003","Anoka County, Minnesota","24959","null","1669","null","57768","null","2142","null","88388","null","2457","null","127287","null","4562","null","233959","null","12439","null","358995","36315","null","null",
"0500000US27013","Blue Earth County, Minnesota","16593","null","3208","null","42718","null","3997","null","69088","null","5355","null","103139","null","10536","null","194678","null","19692","null","318179","65379","null","null",
"0500000US27019","Carver County, Minnesota","28954","null","4447","null","64407","null","5014","null","101945","null","7090","null","157555","null","8005","null","298085","null","20773","null","475813","50220","null","null",
"0500000US27027","Clay County, Minnesota","13157","null","4702","null","42656","null","5307","null","67397","null","5559","null","107734","null","8801","null","212780","null","27736","null","332092","63136","null","null",
"0500000US27035","Crow Wing County, Minnesota","16165","null","2706","null","42518","null","3542","null","65579","null","4547","null","98368","null","6727","null","204779","null","21296","null","375914","64923","null","null",
