"Label (Grouping)","HOUSEHOLDS BY TYPE","HOUSEHOLDS BY TYPE!!Total households","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household","HOUSEHOLDS BY TYPE!!Total households!!Married-couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household","HOUSEHOLDS BY TYPE!!Total households!!Cohabiting couple household!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Male householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!With children of the householder under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone","HOUSEHOLDS BY TYPE!!Total households!!Female householder, no spouse/partner present!!Householder living alone!!65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years","HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people 65 years and over","HOUSEHOLDS BY TYPE!!Total households!!Average household size","HOUSEHOLDS BY TYPE!!Total households!!Average family size","RELATIONSHIP","RELATIONSHIP!!Population in households","RELATIONSHIP!!Population in households!!Householder","RELATIONSHIP!!Population in households!!Spouse","RELATIONSHIP!!Population in households!!Unmarried partner","RELATIONSHIP!!Population in households!!Child","RELATIONSHIP!!Population in households!!Other relatives","RELATIONSHIP!!Population in households!!Other nonrelatives","MARITAL STATUS","MARITAL STATUS!!Males 15 years and over","MARITAL STATUS!!Males 15 years and over!!Never married","MARITAL STATUS!!Males 15 years and over!!Now married, except separated","MARITAL STATUS!!Males 15 years and over!!Separated","MARITAL STATUS!!Males 15 years and over!!Widowed","MARITAL STATUS!!Males 15 years and over!!Divorced","MARITAL STATUS!!Females 15 years and over","MARITAL STATUS!!Females 15 years and over!!Never married","MARITAL STATUS!!Females 15 years and over!!Now married, except separated","MARITAL STATUS!!Females 15 years and over!!Separated","MARITAL STATUS!!Females 15 years and over!!Widowed","MARITAL STATUS!!Females 15 years and over!!Divorced","FERTILITY","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Unmarried women (widowed, divorced, and never married)!!Per 1,000 unmarried women","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 50 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 15 to 19 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 20 to 34 years old","FERTILITY!!Number of women 15 to 50 years old who had a birth in the past 12 months!!Per 1,000 women 35 to 50 years old","GRANDPARENTS","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!Less than 1 year","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!1 or 2 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!3 or 4 years","GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Years responsible for grandchildren!!5 or more years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are female","GRANDPARENTS!!Number of grandparents responsible for own grandchildren under 18 years!!Who are married","SCHOOL ENROLLMENT","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12)","SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 years and over","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","VETERAN STATUS","VETERAN STATUS!!Civilian population 18 years and over","VETERAN STATUS!!Civilian population 18 years and over!!Civilian veterans","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years!!With a disability","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over","DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability","RESIDENCE 1 YEAR AGO","RESIDENCE 1 YEAR AGO!!Population 1 year and over","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Same county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Same state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Different house in the U.S.!!Different county!!Different state","RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house (in the U.S. or abroad)!!Abroad","PLACE OF BIRTH","PLACE OF BIRTH!!Total population","PLACE OF BIRTH!!Total population!!Native","PLACE OF BIRTH!!Total population!!Native!!Born in United States","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence","PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state","PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","PLACE OF BIRTH!!Total population!!Foreign born","U.S. CITIZENSHIP STATUS","U.S. CITIZENSHIP STATUS!!Foreign-born population","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen","U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen","YEAR OF ENTRY","YEAR OF ENTRY!!Population born outside the United States","YEAR OF ENTRY!!Population born outside the United States!!Native","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Native!!Entered before 2010","YEAR OF ENTRY!!Population born outside the United States!!Foreign born","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered 2010 or later","YEAR OF ENTRY!!Population born outside the United States!!Foreign born!!Entered before 2010","WORLD REGION OF BIRTH OF FOREIGN BORN","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America","WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America","LANGUAGE SPOKEN AT HOME","LANGUAGE SPOKEN AT HOME!!Population 5 years and over","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than ""very well""","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages","LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than ""very well""","ANCESTRY","ANCESTRY!!Total population","ANCESTRY!!Total population!!American","ANCESTRY!!Total population!!Arab","ANCESTRY!!Total population!!Czech","ANCESTRY!!Total population!!Danish","ANCESTRY!!Total population!!Dutch","ANCESTRY!!Total population!!English","ANCESTRY!!Total population!!French (except Basque)","ANCESTRY!!Total population!!French Canadian","ANCESTRY!!Total population!!German","ANCESTRY!!Total population!!Greek","ANCESTRY!!Total population!!Hungarian","ANCESTRY!!Total population!!Irish","ANCESTRY!!Total population!!Italian","ANCESTRY!!Total population!!Lithuanian","ANCESTRY!!Total population!!Norwegian","ANCESTRY!!Total population!!Polish","ANCESTRY!!Total population!!Portuguese","ANCESTRY!!Total population!!Russian","ANCESTRY!!Total population!!Scotch-Irish","ANCESTRY!!Total population!!Scottish","ANCESTRY!!Total population!!Slovak","ANCESTRY!!Total population!!Subsaharan African","ANCESTRY!!Total population!!Swedish","ANCESTRY!!Total population!!Swiss","ANCESTRY!!Total population!!Ukrainian","ANCESTRY!!Total population!!Welsh","ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)","COMPUTERS AND INTERNET USE","COMPUTERS AND INTERNET USE!!Total households","COMPUTERS AND INTERNET USE!!Total households!!With a computer","COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription"
"    Percent","","2,622,601","48.0%","18.2%","7.3%","2.5%","18.3%","1.4%","13.5%","3.6%","26.4%","5.2%","15.6%","7.6%","30.6%","28.6%","(X)","(X)","","6,569,246","39.9%","19.1%","2.9%","29.6%","5.4%","3.1%","","2,671,403","34.7%","50.1%","1.1%","2.8%","11.4%","2,766,125","28.9%","47.7%","1.4%","8.7%","13.3%","","82,749","35.9%","(X)","(X)","(X)","(X)","(X)","","122,072","42.8%","","7.5%","9.5%","7.3%","18.5%","52,200","62.4%","68.8%","","1,665,485","5.9%","5.1%","42.5%","21.8%","24.6%","","4,501,214","3.5%","6.7%","33.0%","19.9%","9.0%","17.7%","10.1%","89.8%","27.8%","","5,154,502","7.1%","","6,655,804","13.6%","1,588,458","4.9%","4,042,719","11.8%","1,024,627","34.1%","","6,676,820","85.9%","14.1%","13.7%","7.8%","5.9%","3.8%","2.2%","0.4%","","6,751,340","94.6%","93.8%","67.8%","26.1%","0.7%","5.4%","","365,757","41.2%","58.8%","","416,168","50,411","26.3%","73.7%","365,757","34.7%","65.3%","","365,757","10.7%","35.7%","9.7%","0.4%","41.3%","2.2%","","6,335,798","91.1%","8.9%","3.2%","4.7%","1.7%","2.2%","0.6%","1.5%","0.7%","0.5%","0.2%","","6,751,340","7.3%","0.3%","0.2%","0.2%","1.5%","9.4%","1.9%","0.2%","20.2%","0.3%","0.5%","10.4%","2.6%","0.1%","0.5%","2.9%","0.1%","0.3%","0.8%","1.6%","0.3%","1.0%","0.8%","0.6%","0.1%","0.6%","0.2%","","2,622,601","91.7%","85.2%"
"Iowa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,275,893","629,781","241,826","93,860","32,750","241,084","17,423","180,898","50,989","311,168","56,065","199,934","106,297","373,278","376,571","2.42","3.02","","3,086,331","1,275,893","629,764","93,844","871,894","113,059","101,877","","1,276,091","436,994","664,512","12,700","34,687","127,198","1,288,417","355,349","652,793","15,586","113,013","151,676","","40,138","11,269","29","57","10","103","27","","36,870","13,626","","3,029","2,716","1,953","5,928","13,626","8,388","9,828","","795,981","51,305","42,647","328,805","165,721","207,503","","2,119,884","59,533","92,847","648,873","435,426","253,485","423,852","205,868","1,967,504","629,720","","2,434,274","174,514","","3,138,332","372,527","740,032","29,575","1,877,635","183,764","520,665","159,188","","3,143,647","2,703,402","440,245","429,505","241,020","188,485","113,953","74,532","10,740","","3,179,090","3,005,226","2,983,072","2,226,001","757,071","22,154","173,864","","173,864","74,401","99,463","","196,018","22,154","5,764","16,390","173,864","64,279","109,585","","173,864","18,132","62,804","26,804","1,893","61,402","2,829","","2,984,520","2,729,246","255,274","100,828","125,611","48,782","54,062","16,665","50,668","24,663","24,933","10,718","","3,179,090","140,160","9,577","49,618","48,987","114,546","275,822","55,375","7,183","1,011,533","5,890","3,592","407,893","61,134","2,466","144,589","38,951","1,968","8,480","21,929","45,406","1,608","35,409","75,855","15,187","2,336","19,652","3,033","","1,275,893","1,169,965","1,083,057"
"    Percent","","1,275,893","49.4%","19.0%","7.4%","2.6%","18.9%","1.4%","14.2%","4.0%","24.4%","4.4%","15.7%","8.3%","29.3%","29.5%","(X)","(X)","","3,086,331","41.3%","20.4%","3.0%","28.3%","3.7%","3.3%","","1,276,091","34.2%","52.1%","1.0%","2.7%","10.0%","1,288,417","27.6%","50.7%","1.2%","8.8%","11.8%","","40,138","28.1%","(X)","(X)","(X)","(X)","(X)","","36,870","37.0%","","8.2%","7.4%","5.3%","16.1%","13,626","61.6%","72.1%","","795,981","6.4%","5.4%","41.3%","20.8%","26.1%","","2,119,884","2.8%","4.4%","30.6%","20.5%","12.0%","20.0%","9.7%","92.8%","29.7%","","2,434,274","7.2%","","3,138,332","11.9%","740,032","4.0%","1,877,635","9.8%","520,665","30.6%","","3,143,647","86.0%","14.0%","13.7%","7.7%","6.0%","3.6%","2.4%","0.3%","","3,179,090","94.5%","93.8%","70.0%","23.8%","0.7%","5.5%","","173,864","42.8%","57.2%","","196,018","22,154","26.0%","74.0%","173,864","37.0%","63.0%","","173,864","10.4%","36.1%","15.4%","1.1%","35.3%","1.6%","","2,984,520","91.4%","8.6%","3.4%","4.2%","1.6%","1.8%","0.6%","1.7%","0.8%","0.8%","0.4%","","3,179,090","4.4%","0.3%","1.6%","1.5%","3.6%","8.7%","1.7%","0.2%","31.8%","0.2%","0.1%","12.8%","1.9%","0.1%","4.5%","1.2%","0.1%","0.3%","0.7%","1.4%","0.1%","1.1%","2.4%","0.5%","0.1%","0.6%","0.1%","","1,275,893","91.7%","84.9%"
"Kansas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,139,738","571,932","227,443","68,396","25,502","212,340","15,858","156,373","41,941","287,070","51,845","179,696","91,796","351,066","329,132","2.51","3.12","","2,856,396","1,139,738","570,784","69,913","849,345","132,893","93,723","","1,164,547","390,260","611,960","13,446","30,231","118,650","1,175,372","313,049","595,536","16,893","100,691","149,203","","40,014","11,172","32","60","15","107","29","","46,217","20,121","","3,593","4,416","3,751","8,361","20,121","11,619","14,467","","769,286","50,990","37,434","319,526","160,910","200,426","","1,921,951","66,387","94,906","493,339","435,601","170,483","415,201","246,034","1,760,658","661,235","","2,199,582","167,573","","2,875,459","378,780","712,470","33,139","1,715,551","194,216","447,438","151,425","","2,898,470","2,442,124","456,346","443,853","252,657","191,196","100,446","90,750","12,493","","2,932,099","2,727,023","2,696,584","1,742,429","954,155","30,439","205,076","","205,076","86,750","118,326","","235,515","30,439","7,998","22,441","205,076","58,292","146,784","","205,075","14,161","65,863","13,394","1,342","107,213","3,102","","2,746,823","2,423,606","323,217","124,147","212,194","83,356","38,532","9,211","54,068","25,072","18,423","6,508","","2,932,099","168,861","10,146","20,844","13,795","40,388","322,720","64,227","8,082","696,788","4,653","5,190","329,838","62,548","2,126","27,698","37,188","2,255","17,502","27,997","53,209","1,474","20,966","54,183","13,078","3,710","21,073","3,472","","1,139,738","1,062,203","985,987"
"    Percent","","1,139,738","50.2%","20.0%","6.0%","2.2%","18.6%","1.4%","13.7%","3.7%","25.2%","4.5%","15.8%","8.1%","30.8%","28.9%","(X)","(X)","","2,856,396","39.9%","20.0%","2.4%","29.7%","4.7%","3.3%","","1,164,547","33.5%","52.5%","1.2%","2.6%","10.2%","1,175,372","26.6%","50.7%","1.4%","8.6%","12.7%","","40,014","27.9%","(X)","(X)","(X)","(X)","(X)","","46,217","43.5%","","7.8%","9.6%","8.1%","18.1%","20,121","57.7%","71.9%","","769,286","6.6%","4.9%","41.5%","20.9%","26.1%","","1,921,951","3.5%","4.9%","25.7%","22.7%","8.9%","21.6%","12.8%","91.6%","34.4%","","2,199,582","7.6%","","2,875,459","13.2%","712,470","4.7%","1,715,551","11.3%","447,438","33.8%","","2,898,470","84.3%","15.7%","15.3%","8.7%","6.6%","3.5%","3.1%","0.4%","","2,932,099","93.0%","92.0%","59.4%","32.5%","1.0%","7.0%","","205,076","42.3%","57.7%","","235,515","30,439","26.3%","73.7%","205,076","28.4%","71.6%","","205,075","6.9%","32.1%","6.5%","0.7%","52.3%","1.5%","","2,746,823","88.2%","11.8%","4.5%","7.7%","3.0%","1.4%","0.3%","2.0%","0.9%","0.7%","0.2%","","2,932,099","5.8%","0.3%","0.7%","0.5%","1.4%","11.0%","2.2%","0.3%","23.8%","0.2%","0.2%","11.2%","2.1%","0.1%","0.9%","1.3%","0.1%","0.6%","1.0%","1.8%","0.1%","0.7%","1.8%","0.4%","0.1%","0.7%","0.1%","","1,139,738","93.2%","86.5%"
"Kentucky","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,748,475","834,674","309,072","118,029","40,595","320,328","25,257","231,157","69,258","475,444","88,790","273,471","138,686","536,083","525,440","2.50","3.09","","4,367,713","1,748,475","835,837","116,923","1,236,284","293,680","136,514","","1,790,351","589,501","897,934","30,679","57,040","215,197","1,857,847","487,628","884,367","40,172","183,317","262,363","","52,740","17,872","32","51","13","96","21","","103,382","51,866","","7,254","10,216","9,012","25,384","51,866","32,357","35,948","","1,048,695","61,965","52,359","452,159","224,747","257,465","","3,053,564","145,630","231,333","1,000,507","627,713","263,311","461,841","323,229","2,676,601","785,070","","3,458,124","250,427","","4,416,344","768,360","1,019,698","60,607","2,681,709","426,523","714,937","281,230","","4,445,549","3,824,888","620,661","607,131","341,069","266,062","160,953","105,109","13,530","","4,494,141","4,312,297","4,276,624","3,080,727","1,195,897","35,673","181,844","","181,844","74,780","107,064","","217,517","35,673","7,892","27,781","181,844","74,501","107,343","","181,844","24,169","61,737","22,195","1,520","67,782","4,441","","4,223,282","3,976,217","247,065","101,826","115,833","50,531","67,156","21,465","40,728","19,413","23,348","10,417","","4,494,141","600,207","14,867","4,758","3,958","38,209","536,493","64,043","7,519","583,986","6,192","7,870","501,580","91,874","3,079","14,591","40,899","3,868","10,290","58,977","83,595","3,385","38,049","17,349","10,784","4,905","26,446","6,674","","1,748,475","1,576,610","1,462,335"
"    Percent","","1,748,475","47.7%","17.7%","6.8%","2.3%","18.3%","1.4%","13.2%","4.0%","27.2%","5.1%","15.6%","7.9%","30.7%","30.1%","(X)","(X)","","4,367,713","40.0%","19.1%","2.7%","28.3%","6.7%","3.1%","","1,790,351","32.9%","50.2%","1.7%","3.2%","12.0%","1,857,847","26.2%","47.6%","2.2%","9.9%","14.1%","","52,740","33.9%","(X)","(X)","(X)","(X)","(X)","","103,382","50.2%","","7.0%","9.9%","8.7%","24.6%","51,866","62.4%","69.3%","","1,048,695","5.9%","5.0%","43.1%","21.4%","24.6%","","3,053,564","4.8%","7.6%","32.8%","20.6%","8.6%","15.1%","10.6%","87.7%","25.7%","","3,458,124","7.2%","","4,416,344","17.4%","1,019,698","5.9%","2,681,709","15.9%","714,937","39.3%","","4,445,549","86.0%","14.0%","13.7%","7.7%","6.0%","3.6%","2.4%","0.3%","","4,494,141","96.0%","95.2%","68.5%","26.6%","0.8%","4.0%","","181,844","41.1%","58.9%","","217,517","35,673","22.1%","77.9%","181,844","41.0%","59.0%","","181,844","13.3%","34.0%","12.2%","0.8%","37.3%","2.4%","","4,223,282","94.1%","5.9%","2.4%","2.7%","1.2%","1.6%","0.5%","1.0%","0.5%","0.6%","0.2%","","4,494,141","13.4%","0.3%","0.1%","0.1%","0.9%","11.9%","1.4%","0.2%","13.0%","0.1%","0.2%","11.2%","2.0%","0.1%","0.3%","0.9%","0.1%","0.2%","1.3%","1.9%","0.1%","0.8%","0.4%","0.2%","0.1%","0.6%","0.1%","","1,748,475","90.2%","83.6%"
"Louisiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,748,688","754,049","279,997","110,133","41,347","331,004","23,546","243,482","70,120","553,502","123,528","291,372","135,687","539,373","516,799","2.59","3.28","","4,534,907","1,748,688","754,691","109,435","1,419,823","367,442","134,828","","1,816,217","701,274","826,023","39,040","55,355","194,525","1,924,399","646,612","801,218","49,757","180,580","246,232","","58,744","26,671","40","54","16","94","25","","107,439","51,122","","7,536","10,859","8,573","24,154","51,122","32,503","34,118","","1,148,672","75,235","58,635","496,677","243,979","274,146","","3,133,855","144,130","287,465","1,036,204","656,412","209,561","511,447","288,636","2,702,260","800,083","","3,536,739","232,389","","4,555,079","704,928","1,099,553","61,581","2,751,400","374,682","704,126","268,665","","4,602,244","4,032,579","569,665","554,856","329,867","224,989","149,159","75,830","14,809","","4,657,305","4,461,285","4,427,395","3,627,415","799,980","33,890","196,020","","196,020","81,763","114,257","","229,910","33,890","9,033","24,857","196,020","70,114","125,906","","196,020","16,021","62,188","8,557","568","105,742","2,944","","4,359,946","4,024,730","335,216","123,547","161,887","75,226","103,591","19,220","51,643","23,708","18,095","5,393","","4,657,305","337,063","20,776","3,845","2,300","16,813","271,017","477,125","120,932","308,869","5,681","5,753","305,734","202,389","2,030","11,272","20,842","3,949","7,286","31,996","46,131","1,159","55,843","11,232","2,720","1,916","12,805","12,528","","1,748,688","1,565,982","1,419,109"
"    Percent","","1,748,688","43.1%","16.0%","6.3%","2.4%","18.9%","1.3%","13.9%","4.0%","31.7%","7.1%","16.7%","7.8%","30.8%","29.6%","(X)","(X)","","4,534,907","38.6%","16.6%","2.4%","31.3%","8.1%","3.0%","","1,816,217","38.6%","45.5%","2.1%","3.0%","10.7%","1,924,399","33.6%","41.6%","2.6%","9.4%","12.8%","","58,744","45.4%","(X)","(X)","(X)","(X)","(X)","","107,439","47.6%","","7.0%","10.1%","8.0%","22.5%","51,122","63.6%","66.7%","","1,148,672","6.5%","5.1%","43.2%","21.2%","23.9%","","3,133,855","4.6%","9.2%","33.1%","20.9%","6.7%","16.3%","9.2%","86.2%","25.5%","","3,536,739","6.6%","","4,555,079","15.5%","1,099,553","5.6%","2,751,400","13.6%","704,126","38.2%","","4,602,244","87.6%","12.4%","12.1%","7.2%","4.9%","3.2%","1.6%","0.3%","","4,657,305","95.8%","95.1%","77.9%","17.2%","0.7%","4.2%","","196,020","41.7%","58.3%","","229,910","33,890","26.7%","73.3%","196,020","35.8%","64.2%","","196,020","8.2%","31.7%","4.4%","0.3%","53.9%","1.5%","","4,359,946","92.3%","7.7%","2.8%","3.7%","1.7%","2.4%","0.4%","1.2%","0.5%","0.4%","0.1%","","4,657,305","7.2%","0.4%","0.1%","0.0%","0.4%","5.8%","10.2%","2.6%","6.6%","0.1%","0.1%","6.6%","4.3%","0.0%","0.2%","0.4%","0.1%","0.2%","0.7%","1.0%","0.0%","1.2%","0.2%","0.1%","0.0%","0.3%","0.3%","","1,748,688","89.6%","81.2%"
"Maine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
