"GEO_ID","NAME","B19081_001E","B19081_001M","B19081_001MA","B19081_001EA","B19081_002E","B19081_002EA","B19081_002M","B19081_002MA","B19081_003E","B19081_003EA","B19081_003M","B19081_003MA","B19081_004E","B19081_004EA","B19081_004M","B19081_004MA","B19081_005E","B19081_005EA","B19081_005M","B19081_005MA","B19081_006E","B19081_006EA","B19081_006M","B19081_006MA",
"Geography","Geographic Area Name","Estimate!!Quintile Means!!Lowest Quintile","Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Margin of Error!!Quintile Means!!Lowest Quintile","Annotation of Estimate!!Quintile Means!!Lowest Quintile","Estimate!!Quintile Means!!Second Quintile","Annotation of Estimate!!Quintile Means!!Second Quintile","Margin of Error!!Quintile Means!!Second Quintile","Annotation of Margin of Error!!Quintile Means!!Second Quintile","Estimate!!Quintile Means!!Third Quintile","Annotation of Estimate!!Quintile Means!!Third Quintile","Margin of Error!!Quintile Means!!Third Quintile","Annotation of Margin of Error!!Quintile Means!!Third Quintile","Estimate!!Quintile Means!!Fourth Quintile","Annotation of Estimate!!Quintile Means!!Fourth Quintile","Margin of Error!!Quintile Means!!Fourth Quintile","Annotation of Margin of Error!!Quintile Means!!Fourth Quintile","Estimate!!Quintile Means!!Highest Quintile","Annotation of Estimate!!Quintile Means!!Highest Quintile","Margin of Error!!Quintile Means!!Highest Quintile","Annotation of Margin of Error!!Quintile Means!!Highest Quintile","Estimate!!Top 5 Percent","Annotation of Estimate!!Top 5 Percent","Margin of Error!!Top 5 Percent","Annotation of Margin of Error!!Top 5 Percent",
"0500000US25021","Norfolk County, Massachusetts","19568","1225","null","null","55690","null","2321","null","93401","null","2682","null","144443","null","3684","null","337515","null","11364","null","624853","null","34460","null",
"0500000US25023","Plymouth County, Massachusetts","18517","1488","null","null","48712","null","2050","null","82650","null","2637","null","124142","null","3288","null","243878","null","10856","null","394803","null","32064","null",
"0500000US25025","Suffolk County, Massachusetts","8639","586","null","null","30666","null","1511","null","62252","null","2214","null","108682","null","3658","null","256354","null","12991","null","475736","null","40565","null",
"0500000US25027","Worcester County, Massachusetts","14828","761","null","null","39605","null","1309","null","69418","null","1793","null","109087","null","1936","null","216190","null","7264","null","351593","null","20609","null",
"0500000US26005","Allegan County, Michigan","17378","2277","null","null","39605","null","2646","null","57726","null","2861","null","82869","null","3628","null","151634","null","9168","null","238806","null","22676","null",
"0500000US26017","Bay County, Michigan","11018","1728","null","null","28218","null","2103","null","44460","null","3140","null","73975","null","5709","null","143632","null","17958","null","228865","null","67257","null",
"0500000US26021","Berrien County, Michigan","11461","1411","null","null","28481","null","1966","null","47447","null","2429","null","77927","null","3483","null","174196","null","11251","null","309266","null","34564","null",
"0500000US26025","Calhoun County, Michigan","11089","1198","null","null","27001","null","2057","null","46367","null","3055","null","72348","null","3655","null","150521","null","13494","null","255261","null","42273","null",
"0500000US26037","Clinton County, Michigan","17037","2321","null","null","42177","null","3020","null","66368","null","3826","null","97654","null","4950","null","196234","null","21902","null","321377","null","54162","null",
"0500000US26045","Eaton County, Michigan","14647","2033","null","null","37231","null","2414","null","56610","null","2806","null","82658","null","3667","null","161279","null","16397","null","271774","null","55366","null",
"0500000US26049","Genesee County, Michigan","9248","784","null","null","26370","null","1269","null","44125","null","1402","null","67617","null","2417","null","153213","null","8049","null","267234","null","25778","null",
"0500000US26055","Grand Traverse County, Michigan","15264","1772","null","null","35799","null","3918","null","58500","null","4275","null","88906","null","4613","null","206925","null","29234","null","402188","null","92937","null",
"0500000US26065","Ingham County, Michigan","10645","1001","null","null","28633","null","1585","null","49077","null","2016","null","77253","null","2580","null","164261","null","7656","null","277306","null","24814","null",
"0500000US26073","Isabella County, Michigan","7609","1681","null","null","23541","null","2982","null","42166","null","2520","null","64276","null","3930","null","152082","null","19441","null","274650","null","63372","null",
"0500000US26075","Jackson County, Michigan","13079","1546","null","null","31774","null","2119","null","49478","null","2661","null","75085","null","3666","null","158433","null","18037","null","278116","null","61702","null",
"0500000US26077","Kalamazoo County, Michigan","12636","1085","null","null","32960","null","1557","null","53840","null","2315","null","82781","null","2819","null","183254","null","11598","null","329533","null","37074","null",
"0500000US26081","Kent County, Michigan","14924","877","null","null","36605","null","1395","null","59389","null","1533","null","89295","null","2042","null","197682","null","10209","null","365985","null","36854","null",
"0500000US26087","Lapeer County, Michigan","14066","1511","null","null","32501","null","3501","null","54702","null","3476","null","79117","null","4316","null","163126","null","18060","null","273246","null","61259","null",
"0500000US26091","Lenawee County, Michigan","13179","1998","null","null","33631","null","2247","null","52199","null","3186","null","79797","null","4460","null","159823","null","17553","null","273870","null","62794","null",
"0500000US26093","Livingston County, Michigan","20761","1881","null","null","50228","null","2472","null","78590","null","3418","null","116178","null","4089","null","224388","null","15827","null","373787","null","52981","null",
"0500000US26099","Macomb County, Michigan","15378","729","null","null","36567","null","1060","null","60089","null","1320","null","91202","null","1977","null","178011","null","7171","null","293228","null","23653","null",
"0500000US26103","Marquette County, Michigan","10585","2369","null","null","30603","null","2639","null","50935","null","3640","null","80762","null","5571","null","146883","null","20705","null","226377","null","73229","null",
"0500000US26111","Midland County, Michigan","15286","1424","null","null","35485","null","2583","null","57125","null","3765","null","84903","null","5076","null","198758","null","23685","null","366975","null","71129","null",
"0500000US26115","Monroe County, Michigan","14355","1460","null","null","38133","null","2541","null","60833","null","3600","null","89696","null","3361","null","167160","null","15931","null","266239","null","51398","null",
"0500000US26121","Muskegon County, Michigan","10680","1166","null","null","27402","null","1559","null","44123","null","1718","null","67673","null","3427","null","132681","null","9911","null","210217","null","34710","null",
"0500000US26125","Oakland County, Michigan","16820","742","null","null","42627","null","1125","null","72289","null","1387","null","112899","null","1730","null","255820","null","7452","null","466087","null","24034","null",
"0500000US26139","Ottawa County, Michigan","18042","1616","null","null","42140","null","2367","null","64567","null","2387","null","93858","null","2991","null","179704","null","10272","null","303962","null","33123","null",
"0500000US26145","Saginaw County, Michigan","10623","1128","null","null","27810","null","1751","null","45693","null","1772","null","71421","null","2784","null","147077","null","15538","null","254621","null","58193","null",
"0500000US26147","St. Clair County, Michigan","12671","1243","null","null","32019","null","2017","null","51985","null","2626","null","78989","null","3876","null","153327","null","10469","null","251643","null","31721","null",
"0500000US26155","Shiawassee County, Michigan","14917","1797","null","null","33179","null","2137","null","52297","null","2816","null","77304","null","4239","null","157056","null","18942","null","271845","null","66446","null",
"0500000US26159","Van Buren County, Michigan","13000","1975","null","null","31284","null","2459","null","47921","null","3791","null","76553","null","5656","null","179892","null","30648","null","354223","null","108350","null",
"0500000US26161","Washtenaw County, Michigan","12891","1157","null","null","37984","null","1713","null","66592","null","2347","null","108697","null","3070","null","244913","null","13355","null","426801","null","42297","null",
"0500000US26163","Wayne County, Michigan","8144","282","null","null","24294","null","570","null","43859","null","859","null","72956","null","1197","null","167017","null","3966","null","295324","null","13527","null",
"0500000US27003","Anoka County, Minnesota","20913","1197","null","null","48660","null","1765","null","76250","null","2118","null","108069","null","2821","null","199620","null","11839","null","327663","null","39911","null",
"0500000US27013","Blue Earth County, Minnesota","12971","2288","null","null","34409","null","2930","null","54365","null","4443","null","85420","null","5176","null","165772","null","14152","null","276263","null","39809","null",
"0500000US27019","Carver County, Minnesota","23658","3887","null","null","60335","null","4225","null","92669","null","5315","null","138136","null","8044","null","284377","null","24184","null","472926","null","74961","null",
"0500000US27037","Dakota County, Minnesota","22025","1488","null","null","50420","null","2227","null","78787","null","2520","null","116440","null","2840","null","224643","null","9194","null","367619","null","29149","null",
"0500000US27053","Hennepin County, Minnesota","15428","751","null","null","41879","null","1183","null","71383","null","1465","null","113498","null","1934","null","261656","null","9071","null","480974","null","28592","null",
"0500000US27109","Olmsted County, Minnesota","17872","1848","null","null","43667","null","2254","null","71394","null","3296","null","106242","null","4879","null","222506","null","15402","null","393450","null","52744","null",
